season,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2010,182.0,Sam Young,24.0,MEM,SF,80.0,1.0,1321.0,224.0,497.0,0.451,11.0,56.0,0.196,213.0,441.0,0.483,0.462,136.0,175.0,0.777,77.0,124.0,201.0,52.0,34.0,20.0,94.0,106.0,595.0,0.0,
2010,183.0,Jordan Farmar,23.0,LAL,PG,82.0,0.0,1474.0,224.0,515.0,0.435,86.0,229.0,0.376,138.0,286.0,0.483,0.518,57.0,85.0,0.671,14.0,117.0,131.0,127.0,52.0,11.0,72.0,109.0,591.0,0.0,
2010,184.0,Jrue Holiday,19.0,PHI,PG,73.0,51.0,1767.0,230.0,520.0,0.442,62.0,159.0,0.39,168.0,361.0,0.465,0.502,65.0,86.0,0.756,56.0,135.0,191.0,280.0,79.0,18.0,156.0,153.0,587.0,0.0,
2010,185.0,Mike Miller,29.0,WAS,SG,54.0,50.0,1805.0,217.0,433.0,0.501,82.0,171.0,0.48,135.0,262.0,0.515,0.596,70.0,85.0,0.824,55.0,281.0,336.0,212.0,39.0,12.0,115.0,131.0,586.0,0.0,
2010,186.0,Steve Blake,29.0,2TM,PG,80.0,38.0,2159.0,217.0,522.0,0.416,116.0,294.0,0.395,101.0,228.0,0.443,0.527,36.0,48.0,0.75,21.0,166.0,187.0,380.0,58.0,6.0,128.0,123.0,586.0,1.0,
2010,186.0,Steve Blake,29.0,POR,PG,51.0,28.0,1397.0,143.0,355.0,0.403,78.0,207.0,0.377,65.0,148.0,0.439,0.513,24.0,32.0,0.75,15.0,103.0,118.0,203.0,37.0,2.0,65.0,84.0,388.0,0.0,
2010,186.0,Steve Blake,29.0,LAC,PG,29.0,10.0,762.0,74.0,167.0,0.443,38.0,87.0,0.437,36.0,80.0,0.45,0.557,12.0,16.0,0.75,6.0,63.0,69.0,177.0,21.0,4.0,63.0,39.0,198.0,1.0,
2010,187.0,Craig Smith,26.0,LAC,PF,75.0,2.0,1232.0,226.0,397.0,0.569,1.0,5.0,0.2,225.0,392.0,0.574,0.571,132.0,208.0,0.635,97.0,190.0,287.0,84.0,33.0,25.0,88.0,194.0,585.0,0.0,
2010,188.0,Nate Robinson,25.0,2TM,PG,56.0,2.0,1115.0,215.0,493.0,0.436,87.0,223.0,0.39,128.0,270.0,0.474,0.524,50.0,67.0,0.746,28.0,82.0,110.0,163.0,49.0,5.0,73.0,116.0,567.0,0.0,
2010,188.0,Nate Robinson,25.0,NYK,PG,30.0,2.0,733.0,152.0,336.0,0.452,51.0,136.0,0.375,101.0,200.0,0.505,0.528,42.0,54.0,0.778,23.0,49.0,72.0,112.0,27.0,5.0,53.0,66.0,397.0,0.0,
2010,188.0,Nate Robinson,25.0,BOS,PG,26.0,0.0,382.0,63.0,157.0,0.401,36.0,87.0,0.414,27.0,70.0,0.386,0.516,8.0,13.0,0.615,5.0,33.0,38.0,51.0,22.0,0.0,20.0,50.0,170.0,0.0,
2010,189.0,Marcus Camby,35.0,2TM,PF,74.0,74.0,2314.0,238.0,501.0,0.475,2.0,7.0,0.286,236.0,494.0,0.478,0.477,78.0,122.0,0.639,249.0,622.0,871.0,186.0,95.0,146.0,91.0,161.0,556.0,0.0,DPOY-10
2010,189.0,Marcus Camby,35.0,LAC,PF,51.0,51.0,1596.0,166.0,356.0,0.466,2.0,6.0,0.333,164.0,350.0,0.469,0.469,60.0,91.0,0.659,166.0,450.0,616.0,151.0,69.0,99.0,64.0,105.0,394.0,0.0,
2010,189.0,Marcus Camby,35.0,POR,C,23.0,23.0,718.0,72.0,145.0,0.497,0.0,1.0,0.0,72.0,144.0,0.5,0.497,18.0,31.0,0.581,83.0,172.0,255.0,35.0,26.0,47.0,27.0,56.0,162.0,0.0,
2010,190.0,Darius Songaila,31.0,NOH,C,75.0,1.0,1410.0,241.0,488.0,0.494,1.0,6.0,0.167,240.0,482.0,0.498,0.495,60.0,74.0,0.811,59.0,173.0,232.0,70.0,62.0,14.0,81.0,206.0,543.0,0.0,
2010,191.0,Ty Lawson,22.0,DEN,PG,65.0,8.0,1318.0,201.0,390.0,0.515,34.0,83.0,0.41,167.0,307.0,0.544,0.559,106.0,140.0,0.757,42.0,82.0,124.0,203.0,48.0,2.0,82.0,89.0,542.0,0.0,
2010,192.0,Anthony Tolliver,24.0,2TM,PF,46.0,29.0,1427.0,193.0,449.0,0.43,50.0,152.0,0.329,143.0,297.0,0.481,0.486,103.0,134.0,0.769,84.0,236.0,320.0,87.0,32.0,33.0,46.0,128.0,539.0,0.0,
2010,192.0,Anthony Tolliver,24.0,POR,PF,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2010,192.0,Anthony Tolliver,24.0,GSW,PF,44.0,29.0,1423.0,193.0,448.0,0.431,50.0,151.0,0.331,143.0,297.0,0.481,0.487,103.0,134.0,0.769,84.0,235.0,319.0,87.0,32.0,33.0,46.0,127.0,539.0,0.0,
2010,193.0,Shane Battier,31.0,HOU,SG,67.0,62.0,2168.0,178.0,447.0,0.398,101.0,279.0,0.362,77.0,168.0,0.458,0.511,77.0,106.0,0.726,74.0,238.0,312.0,164.0,53.0,76.0,64.0,139.0,534.0,0.0,DPOY-15
2010,194.0,Marreese Speights,22.0,PHI,C,62.0,1.0,1016.0,212.0,444.0,0.477,0.0,5.0,0.0,212.0,439.0,0.483,0.477,108.0,145.0,0.745,85.0,167.0,252.0,36.0,29.0,34.0,51.0,152.0,532.0,0.0,
2010,195.0,Delonte West,26.0,CLE,SG,60.0,3.0,1500.0,194.0,436.0,0.445,25.0,77.0,0.325,169.0,359.0,0.471,0.474,115.0,142.0,0.81,29.0,140.0,169.0,196.0,55.0,28.0,90.0,86.0,528.0,0.0,
2010,196.0,Mario Chalmers,23.0,MIA,PG,73.0,22.0,1807.0,182.0,454.0,0.401,75.0,236.0,0.318,107.0,218.0,0.491,0.483,82.0,110.0,0.745,25.0,110.0,135.0,246.0,91.0,12.0,123.0,175.0,521.0,0.0,
2010,197.0,Sonny Weems,23.0,TOR,SG,69.0,19.0,1368.0,236.0,458.0,0.515,2.0,15.0,0.133,234.0,443.0,0.528,0.517,44.0,64.0,0.688,42.0,150.0,192.0,101.0,39.0,25.0,65.0,126.0,518.0,0.0,
2010,198.0,Jason Maxiell,26.0,DET,C,76.0,29.0,1550.0,212.0,415.0,0.511,0.0,1.0,0.0,212.0,414.0,0.512,0.511,89.0,155.0,0.574,161.0,240.0,401.0,39.0,36.0,38.0,68.0,175.0,513.0,0.0,
2010,199.0,Amir Johnson,22.0,TOR,PF,82.0,5.0,1453.0,208.0,334.0,0.623,0.0,4.0,0.0,208.0,330.0,0.63,0.623,95.0,149.0,0.638,154.0,241.0,395.0,48.0,44.0,66.0,63.0,255.0,511.0,0.0,
2010,200.0,Ronnie Brewer,24.0,2TM,SG,58.0,53.0,1742.0,209.0,429.0,0.487,8.0,31.0,0.258,201.0,398.0,0.505,0.497,85.0,133.0,0.639,45.0,142.0,187.0,154.0,91.0,15.0,53.0,80.0,511.0,0.0,
2010,200.0,Ronnie Brewer,24.0,UTA,SG,53.0,53.0,1662.0,206.0,416.0,0.495,8.0,31.0,0.258,198.0,385.0,0.514,0.505,81.0,128.0,0.633,44.0,136.0,180.0,151.0,85.0,15.0,51.0,80.0,501.0,0.0,
2010,200.0,Ronnie Brewer,24.0,MEM,SG,5.0,0.0,80.0,3.0,13.0,0.231,0.0,0.0,,3.0,13.0,0.231,0.231,4.0,5.0,0.8,1.0,6.0,7.0,3.0,6.0,0.0,2.0,0.0,10.0,0.0,
2010,201.0,Dorell Wright,24.0,MIA,SF,72.0,1.0,1496.0,194.0,419.0,0.463,61.0,157.0,0.389,133.0,262.0,0.508,0.536,61.0,69.0,0.884,50.0,185.0,235.0,91.0,52.0,32.0,53.0,94.0,510.0,0.0,
2010,202.0,D.J. Augustin,22.0,CHA,PG,80.0,2.0,1472.0,168.0,435.0,0.386,70.0,178.0,0.393,98.0,257.0,0.381,0.467,102.0,131.0,0.779,11.0,86.0,97.0,193.0,45.0,5.0,74.0,127.0,508.0,0.0,
2010,203.0,Tyrus Thomas,23.0,2TM,C,54.0,3.0,1220.0,194.0,420.0,0.462,0.0,3.0,0.0,194.0,417.0,0.465,0.462,120.0,175.0,0.686,81.0,254.0,335.0,56.0,63.0,85.0,92.0,129.0,508.0,0.0,
2010,203.0,Tyrus Thomas,23.0,CHI,PF,29.0,3.0,678.0,99.0,205.0,0.483,0.0,1.0,0.0,99.0,204.0,0.485,0.483,58.0,90.0,0.644,42.0,141.0,183.0,33.0,40.0,48.0,52.0,64.0,256.0,0.0,
2010,203.0,Tyrus Thomas,23.0,CHA,C,25.0,0.0,542.0,95.0,215.0,0.442,0.0,2.0,0.0,95.0,213.0,0.446,0.442,62.0,85.0,0.729,39.0,113.0,152.0,23.0,23.0,37.0,40.0,65.0,252.0,0.0,
2010,204.0,Wayne Ellington,22.0,MIN,SG,76.0,1.0,1384.0,190.0,448.0,0.424,64.0,162.0,0.395,126.0,286.0,0.441,0.496,61.0,70.0,0.871,33.0,126.0,159.0,74.0,20.0,5.0,74.0,72.0,505.0,0.0,
2010,205.0,Rudy Fernández,24.0,POR,SG,62.0,2.0,1441.0,160.0,423.0,0.378,98.0,266.0,0.368,62.0,157.0,0.395,0.494,85.0,98.0,0.867,35.0,129.0,164.0,127.0,62.0,11.0,72.0,87.0,503.0,0.0,
2010,206.0,Roger Mason,29.0,SAS,SG,79.0,5.0,1515.0,193.0,496.0,0.389,88.0,264.0,0.333,105.0,232.0,0.453,0.478,27.0,34.0,0.794,11.0,151.0,162.0,137.0,30.0,14.0,59.0,99.0,501.0,0.0,
2010,207.0,Chris Duhon,27.0,NYK,PG,67.0,59.0,2072.0,168.0,451.0,0.373,90.0,258.0,0.349,78.0,193.0,0.404,0.472,68.0,95.0,0.716,28.0,150.0,178.0,378.0,59.0,3.0,110.0,83.0,494.0,0.0,
2010,208.0,Jason Williams,34.0,ORL,PG,82.0,18.0,1703.0,189.0,426.0,0.444,84.0,221.0,0.38,105.0,205.0,0.512,0.542,31.0,41.0,0.756,7.0,119.0,126.0,298.0,53.0,3.0,87.0,65.0,493.0,0.0,
2010,209.0,Thabo Sefolosha,25.0,OKC,SG,82.0,82.0,2348.0,194.0,441.0,0.44,41.0,131.0,0.313,153.0,310.0,0.494,0.486,60.0,89.0,0.674,76.0,311.0,387.0,145.0,97.0,46.0,90.0,154.0,489.0,0.0,"DPOY-8,DEF2"
2010,210.0,Ryan Anderson,21.0,ORL,PF,63.0,6.0,911.0,169.0,388.0,0.436,78.0,211.0,0.37,91.0,177.0,0.514,0.536,71.0,82.0,0.866,70.0,132.0,202.0,37.0,25.0,14.0,56.0,81.0,487.0,0.0,
2010,211.0,Kris Humphries,24.0,2TM,PF,69.0,0.0,1221.0,180.0,408.0,0.441,0.0,1.0,0.0,180.0,407.0,0.442,0.441,127.0,190.0,0.668,120.0,258.0,378.0,32.0,36.0,48.0,66.0,145.0,487.0,0.0,
2010,211.0,Kris Humphries,24.0,DAL,PF,25.0,0.0,315.0,53.0,115.0,0.461,0.0,0.0,,53.0,115.0,0.461,0.461,25.0,44.0,0.568,38.0,57.0,95.0,7.0,7.0,11.0,13.0,43.0,131.0,0.0,
2010,211.0,Kris Humphries,24.0,NJN,PF,44.0,0.0,906.0,127.0,293.0,0.433,0.0,1.0,0.0,127.0,292.0,0.435,0.433,102.0,146.0,0.699,82.0,201.0,283.0,25.0,29.0,37.0,53.0,102.0,356.0,0.0,
2010,212.0,T.J. Ford,26.0,IND,PG,47.0,32.0,1189.0,186.0,418.0,0.445,8.0,50.0,0.16,178.0,368.0,0.484,0.455,104.0,135.0,0.77,41.0,108.0,149.0,180.0,44.0,11.0,90.0,102.0,484.0,0.0,
2010,213.0,Toney Douglas,23.0,NYK,PG,56.0,12.0,1087.0,179.0,391.0,0.458,68.0,175.0,0.389,111.0,216.0,0.514,0.545,55.0,68.0,0.809,40.0,68.0,108.0,112.0,42.0,3.0,55.0,116.0,481.0,0.0,
2010,214.0,Zydrunas Ilgauskas,34.0,CLE,C,64.0,6.0,1339.0,194.0,438.0,0.443,11.0,23.0,0.478,183.0,415.0,0.441,0.455,75.0,101.0,0.743,114.0,231.0,345.0,48.0,14.0,50.0,63.0,183.0,474.0,0.0,
2010,215.0,Eddie House,31.0,2TM,PG,68.0,0.0,1217.0,173.0,455.0,0.38,79.0,227.0,0.348,94.0,228.0,0.412,0.467,48.0,52.0,0.923,13.0,96.0,109.0,85.0,40.0,7.0,47.0,81.0,473.0,0.0,
2010,215.0,Eddie House,31.0,BOS,PG,50.0,0.0,846.0,129.0,322.0,0.401,64.0,167.0,0.383,65.0,155.0,0.419,0.5,36.0,40.0,0.9,7.0,62.0,69.0,48.0,28.0,7.0,27.0,61.0,358.0,0.0,
2010,215.0,Eddie House,31.0,NYK,SG,18.0,0.0,371.0,44.0,133.0,0.331,15.0,60.0,0.25,29.0,73.0,0.397,0.387,12.0,12.0,1.0,6.0,34.0,40.0,37.0,12.0,0.0,20.0,20.0,115.0,0.0,
2010,216.0,Marco Belinelli,23.0,TOR,SG,66.0,1.0,1121.0,154.0,379.0,0.406,60.0,158.0,0.38,94.0,221.0,0.425,0.485,101.0,121.0,0.835,14.0,81.0,95.0,89.0,42.0,5.0,60.0,80.0,469.0,0.0,
2010,217.0,Serge Ibaka,20.0,OKC,PF,73.0,0.0,1323.0,201.0,370.0,0.543,1.0,2.0,0.5,200.0,368.0,0.543,0.545,58.0,92.0,0.63,138.0,259.0,397.0,10.0,25.0,97.0,68.0,194.0,461.0,0.0,
2010,218.0,Charlie Bell,30.0,MIL,SG,71.0,39.0,1611.0,169.0,443.0,0.381,73.0,200.0,0.365,96.0,243.0,0.395,0.464,48.0,67.0,0.716,31.0,101.0,132.0,104.0,39.0,12.0,54.0,136.0,459.0,0.0,
2010,219.0,Nazr Mohammed,32.0,CHA,C,58.0,29.0,984.0,189.0,342.0,0.553,0.0,0.0,,189.0,342.0,0.553,0.553,81.0,125.0,0.648,114.0,190.0,304.0,28.0,15.0,43.0,53.0,105.0,459.0,0.0,
2010,220.0,Matt Bonner,29.0,SAS,PF,65.0,8.0,1161.0,166.0,372.0,0.446,90.0,231.0,0.39,76.0,141.0,0.539,0.567,35.0,48.0,0.729,52.0,162.0,214.0,68.0,30.0,24.0,39.0,109.0,457.0,0.0,
2010,221.0,Maurice Evans,31.0,ATL,SF,79.0,5.0,1317.0,175.0,393.0,0.445,57.0,169.0,0.337,118.0,224.0,0.527,0.518,46.0,61.0,0.754,59.0,95.0,154.0,48.0,34.0,17.0,20.0,125.0,453.0,0.0,
2010,222.0,Luc Mbah a Moute,23.0,MIL,PF,73.0,62.0,1866.0,177.0,369.0,0.48,6.0,17.0,0.353,171.0,352.0,0.486,0.488,93.0,133.0,0.699,171.0,229.0,400.0,81.0,60.0,39.0,70.0,181.0,453.0,0.0,DPOY-17
2010,223.0,Damien Wilkins,30.0,MIN,SF,80.0,31.0,1585.0,165.0,381.0,0.433,18.0,61.0,0.295,147.0,320.0,0.459,0.457,103.0,129.0,0.798,72.0,177.0,249.0,135.0,66.0,25.0,76.0,144.0,451.0,0.0,
2010,224.0,Chris Andersen,31.0,DEN,PF,76.0,0.0,1695.0,142.0,251.0,0.566,0.0,3.0,0.0,142.0,248.0,0.573,0.566,164.0,236.0,0.695,147.0,336.0,483.0,33.0,42.0,143.0,59.0,171.0,448.0,0.0,
2010,225.0,Ryan Hollins,25.0,MIN,C,73.0,27.0,1223.0,169.0,303.0,0.558,0.0,1.0,0.0,169.0,302.0,0.56,0.558,109.0,158.0,0.69,79.0,128.0,207.0,51.0,19.0,38.0,95.0,199.0,447.0,0.0,
2010,226.0,Antonio McDyess,35.0,SAS,PF,77.0,50.0,1617.0,205.0,428.0,0.479,0.0,2.0,0.0,205.0,426.0,0.481,0.479,36.0,57.0,0.632,149.0,306.0,455.0,83.0,43.0,32.0,79.0,147.0,446.0,0.0,
2010,227.0,Josh Howard,29.0,2TM,SF,35.0,12.0,918.0,157.0,388.0,0.405,23.0,86.0,0.267,134.0,302.0,0.444,0.434,109.0,139.0,0.784,30.0,95.0,125.0,48.0,26.0,11.0,46.0,91.0,446.0,0.0,
2010,227.0,Josh Howard,29.0,DAL,SF,31.0,9.0,827.0,137.0,342.0,0.401,20.0,75.0,0.267,117.0,267.0,0.438,0.43,94.0,119.0,0.79,26.0,86.0,112.0,44.0,23.0,9.0,43.0,78.0,388.0,0.0,
2010,227.0,Josh Howard,29.0,WAS,SF,4.0,3.0,91.0,20.0,46.0,0.435,3.0,11.0,0.273,17.0,35.0,0.486,0.467,15.0,20.0,0.75,4.0,9.0,13.0,4.0,3.0,2.0,3.0,13.0,58.0,0.0,
2010,228.0,Earl Boykins,33.0,WAS,PG,67.0,1.0,1117.0,172.0,403.0,0.427,19.0,60.0,0.317,153.0,343.0,0.446,0.45,77.0,89.0,0.865,17.0,58.0,75.0,171.0,24.0,3.0,69.0,48.0,440.0,0.0,
2010,229.0,Carlos Arroyo,30.0,MIA,PG,72.0,35.0,1585.0,178.0,375.0,0.475,7.0,25.0,0.28,171.0,350.0,0.489,0.484,76.0,90.0,0.844,26.0,104.0,130.0,225.0,36.0,6.0,54.0,102.0,439.0,0.0,
2010,230.0,Nick Collison,29.0,OKC,C,75.0,5.0,1557.0,182.0,309.0,0.589,1.0,4.0,0.25,181.0,305.0,0.593,0.591,74.0,107.0,0.692,152.0,232.0,384.0,38.0,37.0,48.0,63.0,230.0,439.0,0.0,
2010,231.0,Juwan Howard,36.0,POR,C,73.0,27.0,1632.0,191.0,375.0,0.509,0.0,1.0,0.0,191.0,374.0,0.511,0.509,55.0,70.0,0.786,108.0,227.0,335.0,61.0,27.0,10.0,72.0,191.0,437.0,0.0,
2010,232.0,Antoine Wright,25.0,TOR,SF,67.0,10.0,1392.0,162.0,399.0,0.406,58.0,173.0,0.335,104.0,226.0,0.46,0.479,53.0,77.0,0.688,38.0,152.0,190.0,71.0,30.0,11.0,58.0,134.0,435.0,0.0,
2010,233.0,Sergio Rodríguez,23.0,2TM,PG,66.0,8.0,1048.0,167.0,351.0,0.476,32.0,91.0,0.352,135.0,260.0,0.519,0.521,68.0,93.0,0.731,24.0,65.0,89.0,212.0,50.0,5.0,114.0,84.0,434.0,0.0,
2010,233.0,Sergio Rodríguez,23.0,SAC,PG,39.0,0.0,517.0,88.0,190.0,0.463,15.0,42.0,0.357,73.0,148.0,0.493,0.503,43.0,62.0,0.694,15.0,35.0,50.0,121.0,29.0,3.0,59.0,46.0,234.0,0.0,
2010,233.0,Sergio Rodríguez,23.0,NYK,PG,27.0,8.0,531.0,79.0,161.0,0.491,17.0,49.0,0.347,62.0,112.0,0.554,0.543,25.0,31.0,0.806,9.0,30.0,39.0,91.0,21.0,2.0,55.0,38.0,200.0,0.0,
2010,234.0,Robin Lopez,21.0,PHO,C,51.0,31.0,986.0,171.0,291.0,0.588,0.0,0.0,,171.0,291.0,0.588,0.588,88.0,125.0,0.704,104.0,144.0,248.0,7.0,10.0,53.0,41.0,117.0,430.0,0.0,
2010,235.0,Rafer Alston,33.0,2TM,PG,52.0,38.0,1421.0,155.0,446.0,0.348,58.0,168.0,0.345,97.0,278.0,0.349,0.413,59.0,81.0,0.728,13.0,116.0,129.0,176.0,50.0,10.0,95.0,103.0,427.0,1.0,
2010,235.0,Rafer Alston,33.0,NJN,PG,27.0,13.0,766.0,95.0,277.0,0.343,28.0,87.0,0.322,67.0,190.0,0.353,0.394,44.0,54.0,0.815,9.0,66.0,75.0,104.0,27.0,5.0,61.0,50.0,262.0,1.0,
2010,235.0,Rafer Alston,33.0,MIA,PG,25.0,25.0,655.0,60.0,169.0,0.355,30.0,81.0,0.37,30.0,88.0,0.341,0.444,15.0,27.0,0.556,4.0,50.0,54.0,72.0,23.0,5.0,34.0,53.0,165.0,0.0,
2010,236.0,Leandro Barbosa,27.0,PHO,PG,44.0,5.0,786.0,155.0,365.0,0.425,44.0,136.0,0.324,111.0,229.0,0.485,0.485,64.0,73.0,0.877,11.0,58.0,69.0,64.0,23.0,12.0,46.0,71.0,418.0,0.0,
2010,237.0,Larry Hughes,31.0,2TM,SG,45.0,16.0,1115.0,137.0,386.0,0.355,43.0,139.0,0.309,94.0,247.0,0.381,0.411,94.0,113.0,0.832,23.0,119.0,142.0,137.0,52.0,15.0,75.0,70.0,411.0,0.0,
2010,237.0,Larry Hughes,31.0,NYK,SG,31.0,14.0,820.0,102.0,279.0,0.366,28.0,97.0,0.289,74.0,182.0,0.407,0.416,65.0,79.0,0.823,16.0,94.0,110.0,109.0,40.0,11.0,56.0,53.0,297.0,0.0,
2010,237.0,Larry Hughes,31.0,CHA,SG,14.0,2.0,295.0,35.0,107.0,0.327,15.0,42.0,0.357,20.0,65.0,0.308,0.397,29.0,34.0,0.853,7.0,25.0,32.0,28.0,12.0,4.0,19.0,17.0,114.0,0.0,
2010,238.0,A.J. Price,23.0,IND,PG,56.0,2.0,865.0,145.0,354.0,0.41,60.0,174.0,0.345,85.0,180.0,0.472,0.494,60.0,75.0,0.8,12.0,76.0,88.0,106.0,35.0,3.0,59.0,53.0,410.0,0.0,
2010,239.0,James Posey,33.0,NOH,SF,77.0,2.0,1731.0,126.0,345.0,0.365,81.0,242.0,0.335,45.0,103.0,0.437,0.483,66.0,80.0,0.825,32.0,297.0,329.0,117.0,42.0,19.0,51.0,204.0,399.0,0.0,
2010,240.0,Devin Brown,31.0,2TM,SG,50.0,37.0,1060.0,136.0,361.0,0.377,58.0,164.0,0.354,78.0,197.0,0.396,0.457,69.0,86.0,0.802,29.0,95.0,124.0,65.0,33.0,6.0,62.0,72.0,399.0,0.0,
2010,240.0,Devin Brown,31.0,NOH,SG,39.0,37.0,967.0,128.0,325.0,0.394,54.0,147.0,0.367,74.0,178.0,0.416,0.477,69.0,86.0,0.802,27.0,82.0,109.0,58.0,30.0,5.0,57.0,62.0,379.0,0.0,
2010,240.0,Devin Brown,31.0,CHI,SG,11.0,0.0,93.0,8.0,36.0,0.222,4.0,17.0,0.235,4.0,19.0,0.211,0.278,0.0,0.0,,2.0,13.0,15.0,7.0,3.0,1.0,5.0,10.0,20.0,0.0,
2010,241.0,Rodrigue Beaubois,21.0,DAL,PG,56.0,16.0,700.0,155.0,299.0,0.518,45.0,110.0,0.409,110.0,189.0,0.582,0.594,42.0,52.0,0.808,12.0,66.0,78.0,74.0,29.0,12.0,54.0,84.0,397.0,0.0,
2010,242.0,JaVale McGee,22.0,WAS,C,60.0,19.0,968.0,156.0,307.0,0.508,0.0,1.0,0.0,156.0,306.0,0.51,0.508,74.0,116.0,0.638,88.0,155.0,243.0,14.0,16.0,101.0,51.0,122.0,386.0,0.0,
2010,243.0,Allen Iverson,34.0,2TM,PG,28.0,24.0,865.0,136.0,316.0,0.43,9.0,25.0,0.36,127.0,291.0,0.436,0.445,104.0,131.0,0.794,16.0,63.0,79.0,113.0,19.0,2.0,64.0,48.0,385.0,0.0,AS
2010,243.0,Allen Iverson,34.0,MEM,PG,3.0,0.0,67.0,15.0,26.0,0.577,1.0,1.0,1.0,14.0,25.0,0.56,0.596,6.0,12.0,0.5,1.0,3.0,4.0,11.0,1.0,0.0,7.0,5.0,37.0,0.0,
2010,243.0,Allen Iverson,34.0,PHI,SG,25.0,24.0,798.0,121.0,290.0,0.417,8.0,24.0,0.333,113.0,266.0,0.425,0.431,98.0,119.0,0.824,15.0,60.0,75.0,102.0,18.0,2.0,57.0,43.0,348.0,0.0,
2010,244.0,Anthony Randolph,20.0,GSW,C,33.0,8.0,749.0,137.0,309.0,0.443,1.0,5.0,0.2,136.0,304.0,0.447,0.445,109.0,136.0,0.801,73.0,142.0,215.0,42.0,28.0,51.0,49.0,92.0,384.0,0.0,
2010,245.0,Eric Maynor,22.0,2TM,PG,81.0,2.0,1269.0,154.0,368.0,0.418,22.0,71.0,0.31,132.0,297.0,0.444,0.448,52.0,72.0,0.722,21.0,108.0,129.0,266.0,40.0,10.0,85.0,115.0,382.0,0.0,
2010,245.0,Eric Maynor,22.0,UTA,PG,26.0,2.0,363.0,52.0,133.0,0.391,5.0,24.0,0.208,47.0,109.0,0.431,0.41,25.0,33.0,0.758,10.0,28.0,38.0,81.0,13.0,2.0,28.0,33.0,134.0,0.0,
2010,245.0,Eric Maynor,22.0,OKC,PG,55.0,0.0,906.0,102.0,235.0,0.434,17.0,47.0,0.362,85.0,188.0,0.452,0.47,27.0,39.0,0.692,11.0,80.0,91.0,185.0,27.0,8.0,57.0,82.0,248.0,0.0,
2010,246.0,Ben Wallace,35.0,DET,C,69.0,67.0,1975.0,158.0,292.0,0.541,0.0,2.0,0.0,158.0,290.0,0.545,0.541,65.0,160.0,0.406,245.0,352.0,597.0,105.0,86.0,84.0,64.0,131.0,381.0,0.0,DPOY-17
2010,247.0,Nicolas Batum,21.0,POR,SF,37.0,25.0,918.0,139.0,268.0,0.519,54.0,132.0,0.409,85.0,136.0,0.625,0.619,43.0,51.0,0.843,32.0,109.0,141.0,44.0,24.0,25.0,27.0,83.0,375.0,0.0,
2010,248.0,Kyle Korver,28.0,UTA,SG,52.0,0.0,952.0,138.0,280.0,0.493,59.0,110.0,0.536,79.0,170.0,0.465,0.598,39.0,49.0,0.796,10.0,101.0,111.0,89.0,26.0,12.0,42.0,76.0,374.0,0.0,
2010,249.0,Jared Jeffries,28.0,2TM,SF,70.0,37.0,1794.0,138.0,314.0,0.439,21.0,71.0,0.296,117.0,243.0,0.481,0.473,75.0,120.0,0.625,130.0,158.0,288.0,101.0,62.0,71.0,76.0,203.0,372.0,0.0,
2010,249.0,Jared Jeffries,28.0,NYK,PF,52.0,37.0,1462.0,102.0,230.0,0.443,20.0,62.0,0.323,82.0,168.0,0.488,0.487,60.0,93.0,0.645,99.0,124.0,223.0,83.0,53.0,58.0,62.0,157.0,284.0,0.0,
2010,249.0,Jared Jeffries,28.0,HOU,SF,18.0,0.0,332.0,36.0,84.0,0.429,1.0,9.0,0.111,35.0,75.0,0.467,0.435,15.0,27.0,0.556,31.0,34.0,65.0,18.0,9.0,13.0,14.0,46.0,88.0,0.0,
2010,250.0,Lou Amundson,27.0,PHO,PF,79.0,0.0,1168.0,152.0,276.0,0.551,0.0,1.0,0.0,152.0,275.0,0.553,0.551,67.0,123.0,0.545,128.0,218.0,346.0,31.0,24.0,73.0,57.0,169.0,371.0,0.0,
2010,251.0,David Andersen,29.0,HOU,C,63.0,0.0,891.0,147.0,340.0,0.432,27.0,78.0,0.346,120.0,262.0,0.458,0.472,46.0,67.0,0.687,54.0,154.0,208.0,44.0,15.0,12.0,37.0,119.0,367.0,0.0,
2010,252.0,Reggie Williams,23.0,GSW,SF,24.0,10.0,782.0,140.0,283.0,0.495,33.0,92.0,0.359,107.0,191.0,0.56,0.553,52.0,62.0,0.839,18.0,92.0,110.0,66.0,23.0,6.0,29.0,49.0,365.0,0.0,
2010,253.0,Keyon Dooling,29.0,NJN,PG,53.0,8.0,971.0,129.0,324.0,0.398,59.0,157.0,0.376,70.0,167.0,0.419,0.489,47.0,61.0,0.77,8.0,46.0,54.0,135.0,34.0,0.0,59.0,82.0,364.0,0.0,
2010,254.0,Chuck Hayes,26.0,HOU,C,82.0,82.0,1773.0,161.0,329.0,0.489,0.0,0.0,,161.0,329.0,0.489,0.489,36.0,66.0,0.545,151.0,314.0,465.0,139.0,73.0,43.0,74.0,219.0,358.0,0.0,
