season,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011,342.0,Juwan Howard,37.0,MIA,PF,57.0,0.0,592.0,55.0,125.0,0.44,0.0,0.0,,55.0,125.0,0.44,0.44,29.0,35.0,0.829,36.0,86.0,122.0,23.0,10.0,4.0,25.0,61.0,139.0,0.0,
2011,343.0,Solomon Jones,26.0,IND,C,39.0,0.0,528.0,49.0,121.0,0.405,0.0,1.0,0.0,49.0,120.0,0.408,0.405,41.0,62.0,0.661,45.0,68.0,113.0,30.0,12.0,22.0,35.0,94.0,139.0,0.0,
2011,344.0,Jon Brockman,23.0,MIL,C,63.0,6.0,677.0,48.0,94.0,0.511,0.0,0.0,,48.0,94.0,0.511,0.511,40.0,59.0,0.678,74.0,110.0,184.0,18.0,14.0,3.0,24.0,119.0,136.0,0.0,
2011,345.0,Joey Dorsey,27.0,TOR,C,43.0,9.0,522.0,52.0,99.0,0.525,0.0,0.0,,52.0,99.0,0.525,0.525,31.0,65.0,0.477,79.0,111.0,190.0,27.0,24.0,17.0,39.0,78.0,135.0,0.0,
2011,346.0,Delonte West,27.0,BOS,PG,24.0,2.0,453.0,55.0,120.0,0.458,12.0,33.0,0.364,43.0,87.0,0.494,0.508,13.0,15.0,0.867,6.0,31.0,37.0,64.0,20.0,10.0,30.0,29.0,135.0,0.0,
2011,347.0,Francisco Elson,34.0,UTA,C,62.0,1.0,610.0,54.0,113.0,0.478,0.0,0.0,,54.0,113.0,0.478,0.478,26.0,31.0,0.839,35.0,80.0,115.0,33.0,21.0,14.0,32.0,84.0,134.0,0.0,
2011,348.0,David Andersen,30.0,2TM,PF,40.0,0.0,373.0,56.0,121.0,0.463,8.0,23.0,0.348,48.0,98.0,0.49,0.496,14.0,22.0,0.636,20.0,64.0,84.0,13.0,5.0,9.0,22.0,40.0,134.0,0.0,
2011,348.0,David Andersen,30.0,TOR,PF,11.0,0.0,150.0,23.0,47.0,0.489,3.0,10.0,0.3,20.0,37.0,0.541,0.521,7.0,7.0,1.0,8.0,26.0,34.0,7.0,3.0,3.0,8.0,11.0,56.0,0.0,
2011,348.0,David Andersen,30.0,NOH,PF,29.0,0.0,223.0,33.0,74.0,0.446,5.0,13.0,0.385,28.0,61.0,0.459,0.48,7.0,15.0,0.467,12.0,38.0,50.0,6.0,2.0,6.0,14.0,29.0,78.0,0.0,
2011,349.0,Reggie Evans,30.0,TOR,PF,30.0,18.0,798.0,42.0,103.0,0.408,0.0,1.0,0.0,42.0,102.0,0.412,0.408,48.0,88.0,0.545,119.0,226.0,345.0,38.0,29.0,6.0,39.0,89.0,132.0,0.0,
2011,350.0,Aaron Gray,26.0,NOH,C,41.0,6.0,531.0,56.0,99.0,0.566,0.0,0.0,,56.0,99.0,0.566,0.566,17.0,34.0,0.5,59.0,112.0,171.0,16.0,11.0,12.0,32.0,96.0,129.0,0.0,
2011,351.0,Jermaine O'Neal,32.0,BOS,C,24.0,10.0,431.0,50.0,109.0,0.459,0.0,1.0,0.0,50.0,108.0,0.463,0.459,29.0,43.0,0.674,25.0,63.0,88.0,12.0,2.0,30.0,27.0,65.0,129.0,0.0,
2011,352.0,Erick Dampier,35.0,MIA,C,51.0,22.0,815.0,52.0,89.0,0.584,0.0,1.0,0.0,52.0,88.0,0.591,0.584,24.0,44.0,0.545,53.0,124.0,177.0,22.0,14.0,47.0,32.0,82.0,128.0,0.0,
2011,353.0,Rodney Carney,26.0,2TM,SF,27.0,1.0,336.0,46.0,110.0,0.418,17.0,38.0,0.447,29.0,72.0,0.403,0.495,18.0,27.0,0.667,13.0,35.0,48.0,11.0,12.0,5.0,16.0,33.0,127.0,0.0,
2011,353.0,Rodney Carney,26.0,GSW,SF,25.0,1.0,331.0,45.0,107.0,0.421,17.0,37.0,0.459,28.0,70.0,0.4,0.5,18.0,27.0,0.667,12.0,35.0,47.0,11.0,11.0,5.0,16.0,33.0,125.0,0.0,
2011,353.0,Rodney Carney,26.0,MEM,SF,2.0,0.0,5.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,
2011,354.0,Chris Duhon,28.0,ORL,PG,51.0,5.0,774.0,49.0,129.0,0.38,13.0,52.0,0.25,36.0,77.0,0.468,0.43,14.0,25.0,0.56,9.0,43.0,52.0,118.0,16.0,2.0,61.0,30.0,125.0,0.0,
2011,355.0,Zabian Dowdell,26.0,PHO,PG,24.0,0.0,292.0,51.0,125.0,0.408,3.0,10.0,0.3,48.0,115.0,0.417,0.42,16.0,17.0,0.941,5.0,15.0,20.0,51.0,20.0,2.0,29.0,30.0,121.0,0.0,
2011,356.0,Dan Gadzuric,32.0,2TM,C,42.0,9.0,463.0,54.0,129.0,0.419,0.0,1.0,0.0,54.0,128.0,0.422,0.419,10.0,27.0,0.37,71.0,64.0,135.0,14.0,13.0,29.0,29.0,91.0,118.0,0.0,
2011,356.0,Dan Gadzuric,32.0,GSW,C,28.0,4.0,297.0,37.0,88.0,0.42,0.0,1.0,0.0,37.0,87.0,0.425,0.42,5.0,14.0,0.357,53.0,33.0,86.0,11.0,10.0,18.0,21.0,63.0,79.0,0.0,
2011,356.0,Dan Gadzuric,32.0,NJN,PF,14.0,5.0,166.0,17.0,41.0,0.415,0.0,0.0,,17.0,41.0,0.415,0.415,5.0,13.0,0.385,18.0,31.0,49.0,3.0,3.0,11.0,8.0,28.0,39.0,0.0,
2011,357.0,Sundiata Gaines,24.0,3TM,PG,24.0,0.0,301.0,42.0,105.0,0.4,9.0,38.0,0.237,33.0,67.0,0.493,0.443,18.0,36.0,0.5,13.0,25.0,38.0,42.0,16.0,1.0,27.0,25.0,111.0,0.0,
2011,357.0,Sundiata Gaines,24.0,MIN,PG,8.0,0.0,65.0,7.0,22.0,0.318,2.0,6.0,0.333,5.0,16.0,0.313,0.364,5.0,10.0,0.5,1.0,5.0,6.0,6.0,3.0,0.0,6.0,4.0,21.0,0.0,
2011,357.0,Sundiata Gaines,24.0,TOR,PG,6.0,0.0,90.0,15.0,35.0,0.429,3.0,15.0,0.2,12.0,20.0,0.6,0.471,2.0,6.0,0.333,2.0,6.0,8.0,11.0,4.0,1.0,8.0,10.0,35.0,0.0,
2011,357.0,Sundiata Gaines,24.0,NJN,PG,10.0,0.0,146.0,20.0,48.0,0.417,4.0,17.0,0.235,16.0,31.0,0.516,0.458,11.0,20.0,0.55,10.0,14.0,24.0,25.0,9.0,0.0,13.0,11.0,55.0,0.0,
2011,358.0,Damion James,23.0,NJN,SF,25.0,9.0,403.0,46.0,103.0,0.447,0.0,3.0,0.0,46.0,100.0,0.46,0.447,18.0,28.0,0.643,17.0,68.0,85.0,20.0,16.0,12.0,25.0,36.0,110.0,0.0,
2011,359.0,Armon Johnson,21.0,POR,PG,38.0,0.0,277.0,46.0,101.0,0.455,5.0,12.0,0.417,41.0,89.0,0.461,0.48,13.0,22.0,0.591,11.0,25.0,36.0,45.0,5.0,1.0,38.0,31.0,110.0,0.0,
2011,360.0,Anthony Carter,35.0,2TM,PG,33.0,0.0,463.0,45.0,106.0,0.425,12.0,40.0,0.3,33.0,66.0,0.5,0.481,8.0,8.0,1.0,7.0,44.0,51.0,69.0,27.0,6.0,39.0,49.0,110.0,0.0,
2011,360.0,Anthony Carter,35.0,DEN,PG,14.0,0.0,153.0,10.0,30.0,0.333,4.0,12.0,0.333,6.0,18.0,0.333,0.4,2.0,2.0,1.0,0.0,12.0,12.0,26.0,9.0,1.0,14.0,19.0,26.0,0.0,
2011,360.0,Anthony Carter,35.0,NYK,PG,19.0,0.0,310.0,35.0,76.0,0.461,8.0,28.0,0.286,27.0,48.0,0.563,0.513,6.0,6.0,1.0,7.0,32.0,39.0,43.0,18.0,5.0,25.0,30.0,84.0,0.0,
2011,361.0,Troy Murphy,30.0,2TM,PF,35.0,4.0,466.0,42.0,114.0,0.368,5.0,33.0,0.152,37.0,81.0,0.457,0.39,20.0,30.0,0.667,22.0,91.0,113.0,23.0,15.0,3.0,20.0,47.0,109.0,0.0,
2011,361.0,Troy Murphy,30.0,NJN,PF,18.0,4.0,288.0,26.0,76.0,0.342,4.0,23.0,0.174,22.0,53.0,0.415,0.368,9.0,17.0,0.529,11.0,64.0,75.0,17.0,7.0,2.0,13.0,28.0,65.0,0.0,
2011,361.0,Troy Murphy,30.0,BOS,PF,17.0,0.0,178.0,16.0,38.0,0.421,1.0,10.0,0.1,15.0,28.0,0.536,0.434,11.0,13.0,0.846,11.0,27.0,38.0,6.0,8.0,1.0,7.0,19.0,44.0,0.0,
2011,362.0,Kyrylo Fesenko,24.0,UTA,C,53.0,1.0,456.0,44.0,100.0,0.44,0.0,1.0,0.0,44.0,99.0,0.444,0.44,18.0,46.0,0.391,34.0,74.0,108.0,18.0,4.0,16.0,25.0,90.0,106.0,0.0,
2011,363.0,Terrence Williams,23.0,2TM,SG,21.0,0.0,290.0,43.0,115.0,0.374,6.0,22.0,0.273,37.0,93.0,0.398,0.4,14.0,21.0,0.667,4.0,47.0,51.0,38.0,9.0,0.0,33.0,25.0,106.0,0.0,
2011,363.0,Terrence Williams,23.0,NJN,SG,10.0,0.0,206.0,29.0,73.0,0.397,4.0,12.0,0.333,25.0,61.0,0.41,0.425,5.0,10.0,0.5,3.0,33.0,36.0,31.0,5.0,0.0,25.0,21.0,67.0,0.0,
2011,363.0,Terrence Williams,23.0,HOU,SG,11.0,0.0,84.0,14.0,42.0,0.333,2.0,10.0,0.2,12.0,32.0,0.375,0.357,9.0,11.0,0.818,1.0,14.0,15.0,7.0,4.0,0.0,8.0,4.0,39.0,0.0,
2011,364.0,Udonis Haslem,30.0,MIA,PF,13.0,0.0,345.0,44.0,86.0,0.512,0.0,0.0,,44.0,86.0,0.512,0.512,16.0,20.0,0.8,29.0,77.0,106.0,6.0,7.0,3.0,14.0,39.0,104.0,0.0,
2011,365.0,Jawad Williams,27.0,CLE,SF,26.0,1.0,391.0,41.0,126.0,0.325,13.0,45.0,0.289,28.0,81.0,0.346,0.377,9.0,12.0,0.75,7.0,41.0,48.0,22.0,9.0,3.0,16.0,34.0,104.0,0.0,
2011,366.0,Steve Novak,27.0,2TM,SF,30.0,0.0,215.0,35.0,67.0,0.522,26.0,46.0,0.565,9.0,21.0,0.429,0.716,8.0,8.0,1.0,4.0,24.0,28.0,3.0,1.0,5.0,4.0,14.0,104.0,0.0,
2011,366.0,Steve Novak,27.0,DAL,SF,7.0,0.0,18.0,4.0,8.0,0.5,3.0,4.0,0.75,1.0,4.0,0.25,0.688,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,
2011,366.0,Steve Novak,27.0,SAS,SF,23.0,0.0,197.0,31.0,59.0,0.525,23.0,42.0,0.548,8.0,17.0,0.471,0.72,8.0,8.0,1.0,4.0,19.0,23.0,3.0,1.0,5.0,4.0,11.0,93.0,0.0,
2011,367.0,Ish Smith,22.0,2TM,PG,43.0,3.0,442.0,43.0,115.0,0.374,3.0,10.0,0.3,40.0,105.0,0.381,0.387,12.0,21.0,0.571,7.0,40.0,47.0,79.0,18.0,2.0,34.0,37.0,101.0,0.0,
2011,367.0,Ish Smith,22.0,HOU,PG,28.0,3.0,329.0,32.0,83.0,0.386,3.0,8.0,0.375,29.0,75.0,0.387,0.404,7.0,10.0,0.7,6.0,36.0,42.0,64.0,13.0,2.0,26.0,26.0,74.0,0.0,
2011,367.0,Ish Smith,22.0,MEM,PG,15.0,0.0,113.0,11.0,32.0,0.344,0.0,2.0,0.0,11.0,30.0,0.367,0.344,5.0,11.0,0.455,1.0,4.0,5.0,15.0,5.0,0.0,8.0,11.0,27.0,0.0,
2011,368.0,Tony Battie,34.0,PHI,C,38.0,0.0,377.0,45.0,96.0,0.469,2.0,3.0,0.667,43.0,93.0,0.462,0.479,8.0,14.0,0.571,17.0,82.0,99.0,12.0,5.0,15.0,12.0,59.0,100.0,0.0,
2011,369.0,Jason Collins,32.0,ATL,C,49.0,28.0,593.0,34.0,71.0,0.479,1.0,1.0,1.0,33.0,70.0,0.471,0.486,27.0,41.0,0.659,30.0,72.0,102.0,22.0,9.0,9.0,26.0,97.0,96.0,0.0,
2011,370.0,James Anderson,21.0,SAS,SF,26.0,2.0,286.0,31.0,81.0,0.383,18.0,46.0,0.391,13.0,35.0,0.371,0.494,14.0,18.0,0.778,2.0,21.0,23.0,18.0,3.0,6.0,13.0,24.0,94.0,0.0,
2011,371.0,Othyus Jeffers,25.0,2TM,SG,17.0,1.0,322.0,31.0,65.0,0.477,1.0,4.0,0.25,30.0,61.0,0.492,0.485,30.0,46.0,0.652,25.0,42.0,67.0,20.0,17.0,0.0,14.0,32.0,93.0,0.0,
2011,371.0,Othyus Jeffers,25.0,SAS,SG,1.0,0.0,8.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,
2011,371.0,Othyus Jeffers,25.0,WAS,SG,16.0,1.0,314.0,30.0,62.0,0.484,1.0,4.0,0.25,29.0,58.0,0.5,0.492,30.0,46.0,0.652,25.0,40.0,65.0,19.0,17.0,0.0,13.0,31.0,91.0,0.0,
2011,372.0,Hilton Armstrong,26.0,2TM,C,53.0,2.0,488.0,37.0,76.0,0.487,2.0,4.0,0.5,35.0,72.0,0.486,0.5,16.0,33.0,0.485,42.0,89.0,131.0,14.0,18.0,21.0,28.0,84.0,92.0,0.0,
2011,372.0,Hilton Armstrong,26.0,WAS,C,41.0,2.0,412.0,31.0,64.0,0.484,1.0,3.0,0.333,30.0,61.0,0.492,0.492,14.0,23.0,0.609,39.0,75.0,114.0,10.0,15.0,16.0,25.0,75.0,77.0,0.0,
2011,372.0,Hilton Armstrong,26.0,ATL,C,12.0,0.0,76.0,6.0,12.0,0.5,1.0,1.0,1.0,5.0,11.0,0.455,0.542,2.0,10.0,0.2,3.0,14.0,17.0,4.0,3.0,5.0,3.0,9.0,15.0,0.0,
2011,373.0,Luke Walton,30.0,LAL,SF,54.0,0.0,484.0,38.0,116.0,0.328,8.0,34.0,0.235,30.0,82.0,0.366,0.362,7.0,10.0,0.7,9.0,58.0,67.0,62.0,9.0,4.0,31.0,38.0,91.0,0.0,
2011,374.0,Derrick Caracter,22.0,LAL,C,41.0,0.0,215.0,32.0,66.0,0.485,0.0,0.0,,32.0,66.0,0.485,0.485,17.0,23.0,0.739,19.0,24.0,43.0,7.0,4.0,10.0,19.0,47.0,81.0,0.0,
2011,375.0,Chris Quinn,27.0,SAS,PG,41.0,0.0,292.0,33.0,91.0,0.363,11.0,37.0,0.297,22.0,54.0,0.407,0.423,4.0,8.0,0.5,3.0,22.0,25.0,42.0,5.0,1.0,12.0,29.0,81.0,0.0,
2011,376.0,Earl Barron,29.0,3TM,C,21.0,7.0,305.0,32.0,99.0,0.323,0.0,0.0,,32.0,99.0,0.323,0.323,15.0,24.0,0.625,32.0,44.0,76.0,11.0,8.0,6.0,16.0,46.0,79.0,0.0,
2011,376.0,Earl Barron,29.0,PHO,C,12.0,6.0,183.0,12.0,51.0,0.235,0.0,0.0,,12.0,51.0,0.235,0.235,12.0,20.0,0.6,16.0,24.0,40.0,4.0,6.0,4.0,11.0,32.0,36.0,0.0,
2011,376.0,Earl Barron,29.0,MIL,C,7.0,0.0,85.0,17.0,37.0,0.459,0.0,0.0,,17.0,37.0,0.459,0.459,2.0,2.0,1.0,12.0,10.0,22.0,4.0,2.0,2.0,2.0,10.0,36.0,0.0,
2011,376.0,Earl Barron,29.0,POR,C,2.0,1.0,37.0,3.0,11.0,0.273,0.0,0.0,,3.0,11.0,0.273,0.273,1.0,2.0,0.5,4.0,10.0,14.0,3.0,0.0,0.0,3.0,4.0,7.0,0.0,
2011,377.0,Jeremy Lin,22.0,GSW,PG,29.0,0.0,285.0,28.0,72.0,0.389,1.0,5.0,0.2,27.0,67.0,0.403,0.396,19.0,25.0,0.76,12.0,22.0,34.0,42.0,33.0,9.0,18.0,31.0,76.0,0.0,
2011,378.0,Sasha Pavlović,27.0,3TM,SG,31.0,7.0,362.0,29.0,72.0,0.403,12.0,31.0,0.387,17.0,41.0,0.415,0.486,6.0,10.0,0.6,1.0,31.0,32.0,16.0,10.0,7.0,12.0,34.0,76.0,0.0,
2011,378.0,Sasha Pavlović,27.0,DAL,SF,10.0,6.0,163.0,15.0,35.0,0.429,7.0,16.0,0.438,8.0,19.0,0.421,0.529,4.0,5.0,0.8,0.0,12.0,12.0,7.0,5.0,3.0,5.0,15.0,41.0,0.0,
2011,378.0,Sasha Pavlović,27.0,NOH,SG,4.0,1.0,50.0,2.0,11.0,0.182,0.0,5.0,0.0,2.0,6.0,0.333,0.182,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,4.0,1.0,4.0,4.0,0.0,
2011,378.0,Sasha Pavlović,27.0,BOS,SG,17.0,0.0,149.0,12.0,26.0,0.462,5.0,10.0,0.5,7.0,16.0,0.438,0.558,2.0,5.0,0.4,1.0,13.0,14.0,3.0,5.0,0.0,6.0,15.0,31.0,0.0,
2011,379.0,Hamed Haddadi,25.0,MEM,C,31.0,0.0,168.0,30.0,58.0,0.517,0.0,1.0,0.0,30.0,57.0,0.526,0.517,15.0,23.0,0.652,24.0,44.0,68.0,5.0,2.0,13.0,11.0,29.0,75.0,0.0,
2011,380.0,Roger Mason,30.0,NYK,SG,26.0,0.0,319.0,26.0,77.0,0.338,16.0,44.0,0.364,10.0,33.0,0.303,0.442,7.0,10.0,0.7,5.0,38.0,43.0,20.0,6.0,2.0,6.0,25.0,75.0,0.0,
2011,381.0,DaJuan Summers,23.0,DET,SF,22.0,1.0,199.0,28.0,69.0,0.406,9.0,21.0,0.429,19.0,48.0,0.396,0.471,9.0,20.0,0.45,2.0,10.0,12.0,2.0,3.0,1.0,13.0,21.0,74.0,0.0,
2011,382.0,Jared Jeffries,29.0,2TM,PF,42.0,9.0,601.0,30.0,86.0,0.349,2.0,9.0,0.222,28.0,77.0,0.364,0.36,12.0,29.0,0.414,62.0,54.0,116.0,36.0,31.0,17.0,21.0,75.0,74.0,0.0,
2011,382.0,Jared Jeffries,29.0,HOU,PF,18.0,0.0,138.0,11.0,36.0,0.306,1.0,6.0,0.167,10.0,30.0,0.333,0.319,4.0,10.0,0.4,20.0,15.0,35.0,11.0,7.0,3.0,4.0,21.0,27.0,0.0,
2011,382.0,Jared Jeffries,29.0,NYK,PF,24.0,9.0,463.0,19.0,50.0,0.38,1.0,3.0,0.333,18.0,47.0,0.383,0.39,8.0,19.0,0.421,42.0,39.0,81.0,25.0,24.0,14.0,17.0,54.0,47.0,0.0,
2011,383.0,Melvin Ely,32.0,DEN,C,30.0,2.0,366.0,28.0,51.0,0.549,0.0,0.0,,28.0,51.0,0.549,0.549,13.0,21.0,0.619,27.0,47.0,74.0,14.0,4.0,11.0,14.0,50.0,69.0,0.0,
2011,384.0,Eduardo Nájera,34.0,CHA,PF,31.0,0.0,372.0,26.0,72.0,0.361,11.0,34.0,0.324,15.0,38.0,0.395,0.438,6.0,11.0,0.545,14.0,30.0,44.0,20.0,11.0,6.0,13.0,52.0,69.0,0.0,
2011,385.0,Mehmet Okur,31.0,UTA,C,13.0,0.0,168.0,22.0,62.0,0.355,5.0,16.0,0.313,17.0,46.0,0.37,0.395,15.0,20.0,0.75,9.0,21.0,30.0,19.0,4.0,4.0,7.0,18.0,64.0,0.0,
2011,386.0,Joel Przybilla,31.0,2TM,C,36.0,9.0,519.0,25.0,44.0,0.568,0.0,0.0,,25.0,44.0,0.568,0.568,14.0,27.0,0.519,37.0,108.0,145.0,13.0,5.0,15.0,29.0,79.0,64.0,0.0,
2011,386.0,Joel Przybilla,31.0,POR,C,31.0,9.0,445.0,21.0,34.0,0.618,0.0,0.0,,21.0,34.0,0.618,0.618,13.0,23.0,0.565,28.0,93.0,121.0,13.0,5.0,14.0,22.0,63.0,55.0,0.0,
2011,386.0,Joel Przybilla,31.0,CHA,C,5.0,0.0,74.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,1.0,4.0,0.25,9.0,15.0,24.0,0.0,0.0,1.0,7.0,16.0,9.0,0.0,
2011,387.0,Devin Ebanks,21.0,LAL,SG,20.0,0.0,118.0,21.0,51.0,0.412,2.0,5.0,0.4,19.0,46.0,0.413,0.431,18.0,23.0,0.783,15.0,12.0,27.0,2.0,4.0,5.0,6.0,7.0,62.0,0.0,
2011,388.0,D.J. Mbenga,30.0,NOH,C,41.0,0.0,330.0,23.0,49.0,0.469,0.0,0.0,,23.0,49.0,0.469,0.469,13.0,18.0,0.722,35.0,51.0,86.0,6.0,6.0,27.0,21.0,52.0,59.0,0.0,
2011,389.0,Jeff Adrien,24.0,GSW,PF,23.0,0.0,196.0,23.0,54.0,0.426,0.0,0.0,,23.0,54.0,0.426,0.426,11.0,19.0,0.579,23.0,35.0,58.0,10.0,4.0,5.0,9.0,28.0,57.0,0.0,
2011,390.0,Quinton Ross,29.0,NJN,SF,36.0,4.0,353.0,26.0,59.0,0.441,0.0,3.0,0.0,26.0,56.0,0.464,0.441,5.0,14.0,0.357,10.0,20.0,30.0,10.0,3.0,6.0,7.0,40.0,57.0,0.0,
2011,391.0,Garrett Temple,24.0,3TM,PG,24.0,0.0,230.0,20.0,68.0,0.294,10.0,37.0,0.27,10.0,31.0,0.323,0.368,7.0,17.0,0.412,1.0,22.0,23.0,32.0,11.0,6.0,23.0,24.0,57.0,0.0,
2011,391.0,Garrett Temple,24.0,SAS,SG,3.0,0.0,21.0,1.0,5.0,0.2,0.0,1.0,0.0,1.0,4.0,0.25,0.2,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,
2011,391.0,Garrett Temple,24.0,MIL,SG,9.0,0.0,83.0,7.0,21.0,0.333,3.0,10.0,0.3,4.0,11.0,0.364,0.405,0.0,4.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,2.0,8.0,17.0,0.0,
2011,391.0,Garrett Temple,24.0,CHA,PG,12.0,0.0,126.0,12.0,42.0,0.286,7.0,26.0,0.269,5.0,16.0,0.313,0.369,7.0,11.0,0.636,0.0,15.0,15.0,24.0,9.0,4.0,20.0,14.0,38.0,0.0,
2011,392.0,Jason Williams,35.0,2TM,PG,27.0,0.0,295.0,22.0,67.0,0.328,10.0,38.0,0.263,12.0,29.0,0.414,0.403,0.0,0.0,,3.0,27.0,30.0,52.0,11.0,1.0,18.0,8.0,54.0,0.0,
2011,392.0,Jason Williams,35.0,ORL,PG,16.0,0.0,171.0,13.0,38.0,0.342,7.0,23.0,0.304,6.0,15.0,0.4,0.434,0.0,0.0,,3.0,19.0,22.0,24.0,8.0,0.0,11.0,6.0,33.0,0.0,
2011,392.0,Jason Williams,35.0,MEM,PG,11.0,0.0,124.0,9.0,29.0,0.31,3.0,15.0,0.2,6.0,14.0,0.429,0.362,0.0,0.0,,0.0,8.0,8.0,28.0,3.0,1.0,7.0,2.0,21.0,0.0,
2011,393.0,Hasheem Thabeet,23.0,2TM,C,47.0,0.0,373.0,17.0,40.0,0.425,0.0,0.0,,17.0,40.0,0.425,0.425,19.0,35.0,0.543,24.0,51.0,75.0,4.0,9.0,16.0,17.0,76.0,53.0,0.0,
2011,393.0,Hasheem Thabeet,23.0,MEM,C,45.0,0.0,369.0,17.0,39.0,0.436,0.0,0.0,,17.0,39.0,0.436,0.436,19.0,35.0,0.543,24.0,51.0,75.0,4.0,9.0,15.0,17.0,73.0,53.0,0.0,
2011,393.0,Hasheem Thabeet,23.0,HOU,C,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,
2011,394.0,Avery Bradley,20.0,BOS,PG,31.0,0.0,162.0,23.0,67.0,0.343,0.0,5.0,0.0,23.0,62.0,0.371,0.343,6.0,12.0,0.5,4.0,13.0,17.0,12.0,9.0,0.0,16.0,20.0,52.0,0.0,
2011,395.0,Yao Ming,30.0,HOU,C,5.0,5.0,91.0,18.0,37.0,0.486,0.0,0.0,,18.0,37.0,0.486,0.486,15.0,16.0,0.938,7.0,20.0,27.0,4.0,0.0,8.0,7.0,13.0,51.0,0.0,AS
2011,396.0,Mustafa Shakur,26.0,WAS,PG,22.0,0.0,159.0,21.0,59.0,0.356,1.0,10.0,0.1,20.0,49.0,0.408,0.364,8.0,15.0,0.533,7.0,15.0,22.0,25.0,5.0,3.0,18.0,15.0,51.0,0.0,
2011,397.0,Sean Marks,35.0,POR,C,29.0,0.0,208.0,19.0,44.0,0.432,2.0,2.0,1.0,17.0,42.0,0.405,0.455,5.0,8.0,0.625,16.0,24.0,40.0,4.0,3.0,5.0,11.0,44.0,45.0,0.0,
2011,398.0,Garret Siler,24.0,PHO,C,21.0,0.0,101.0,17.0,31.0,0.548,0.0,0.0,,17.0,31.0,0.548,0.548,11.0,22.0,0.5,16.0,12.0,28.0,3.0,1.0,4.0,10.0,20.0,45.0,0.0,
2011,399.0,Michael Redd,31.0,MIL,SG,10.0,0.0,134.0,18.0,45.0,0.4,4.0,17.0,0.235,14.0,28.0,0.5,0.444,4.0,4.0,1.0,0.0,8.0,8.0,12.0,2.0,1.0,4.0,4.0,44.0,0.0,
2011,400.0,Dominique Jones,22.0,DAL,SG,18.0,0.0,135.0,14.0,45.0,0.311,0.0,4.0,0.0,14.0,41.0,0.341,0.311,14.0,17.0,0.824,6.0,19.0,25.0,19.0,5.0,3.0,10.0,7.0,42.0,0.0,
2011,401.0,Danny Green,23.0,SAS,SG,8.0,0.0,92.0,17.0,35.0,0.486,7.0,19.0,0.368,10.0,16.0,0.625,0.586,0.0,0.0,,3.0,12.0,15.0,2.0,2.0,1.0,5.0,7.0,41.0,0.0,
2011,402.0,Royal Ivey,29.0,OKC,SG,25.0,0.0,155.0,16.0,38.0,0.421,7.0,16.0,0.438,9.0,22.0,0.409,0.513,2.0,2.0,1.0,2.0,14.0,16.0,7.0,6.0,1.0,5.0,17.0,41.0,0.0,
2011,403.0,Larry Owens,28.0,2TM,SF,12.0,0.0,143.0,15.0,32.0,0.469,6.0,13.0,0.462,9.0,19.0,0.474,0.563,4.0,9.0,0.444,1.0,14.0,15.0,8.0,9.0,5.0,5.0,18.0,40.0,0.0,
2011,403.0,Larry Owens,28.0,SAS,SF,7.0,0.0,31.0,3.0,6.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,0.583,2.0,4.0,0.5,0.0,4.0,4.0,1.0,2.0,0.0,0.0,4.0,9.0,0.0,
2011,403.0,Larry Owens,28.0,WAS,SF,5.0,0.0,112.0,12.0,26.0,0.462,5.0,10.0,0.5,7.0,16.0,0.438,0.558,2.0,5.0,0.4,1.0,10.0,11.0,7.0,7.0,5.0,5.0,14.0,31.0,0.0,
2011,404.0,Lance Stephenson,20.0,IND,SG,12.0,0.0,115.0,13.0,39.0,0.333,0.0,5.0,0.0,13.0,34.0,0.382,0.333,11.0,14.0,0.786,1.0,17.0,18.0,21.0,4.0,0.0,16.0,14.0,37.0,0.0,
2011,405.0,Willie Warren,21.0,LAC,PG,19.0,0.0,134.0,13.0,35.0,0.371,5.0,15.0,0.333,8.0,20.0,0.4,0.443,6.0,8.0,0.75,1.0,11.0,12.0,27.0,6.0,0.0,8.0,16.0,37.0,0.0,
