season,Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
2024,81.0,Carlos Santana#,38.0,MIN,AL,2.5,150.0,594.0,521.0,63.0,124.0,26.0,0.0,23.0,71.0,4.0,0.0,65.0,99.0,0.238,0.328,0.42,0.749,109.0,0.329,108.0,219.0,11.0,6.0,0.0,2.0,3.0,*3/HD,GG
2024,82.0,Jackson Merrill*,21.0,SDP,NL,4.5,156.0,593.0,554.0,77.0,162.0,31.0,6.0,24.0,90.0,16.0,3.0,29.0,101.0,0.292,0.326,0.5,0.826,127.0,0.357,126.0,277.0,2.0,1.0,4.0,5.0,1.0,*8/H,"AS,MVP-9,ROY-2,SS"
2024,83.0,Dansby Swanson,30.0,CHC,NL,4.0,149.0,593.0,534.0,82.0,129.0,27.0,2.0,16.0,66.0,19.0,3.0,54.0,144.0,0.242,0.312,0.39,0.701,98.0,0.313,96.0,208.0,7.0,2.0,0.0,3.0,2.0,*6/H,
2024,84.0,Josh Smith*,26.0,TEX,AL,3.5,149.0,592.0,523.0,67.0,135.0,30.0,1.0,13.0,62.0,11.0,2.0,46.0,121.0,0.258,0.337,0.394,0.731,114.0,0.329,116.0,206.0,6.0,18.0,2.0,3.0,1.0,56DH/749,SS
2024,85.0,Seiya Suzuki,29.0,CHC,NL,3.5,132.0,585.0,512.0,74.0,145.0,27.0,6.0,21.0,73.0,16.0,6.0,63.0,160.0,0.283,0.366,0.482,0.848,138.0,0.364,136.0,247.0,6.0,6.0,0.0,4.0,3.0,9D/7H,
2024,86.0,Riley Greene*,23.0,DET,AL,5.3,137.0,584.0,512.0,82.0,134.0,27.0,6.0,24.0,74.0,4.0,2.0,64.0,156.0,0.262,0.348,0.479,0.827,131.0,0.358,131.0,245.0,2.0,5.0,0.0,2.0,3.0,7D8/9H,AS
2024,87.0,Ketel Marte#,30.0,ARI,NL,6.8,136.0,583.0,504.0,93.0,147.0,23.0,2.0,36.0,95.0,7.0,1.0,65.0,106.0,0.292,0.372,0.56,0.932,154.0,0.396,154.0,282.0,9.0,5.0,0.0,9.0,7.0,*4D/H6,"AS,MVP-3,SS"
2024,88.0,Jake Burger,28.0,MIA,NL,0.8,137.0,579.0,535.0,68.0,134.0,23.0,1.0,29.0,76.0,1.0,1.0,31.0,150.0,0.25,0.301,0.46,0.76,107.0,0.327,105.0,246.0,11.0,9.0,0.0,4.0,2.0,35D/H,
2024,89.0,Jorge Soler,32.0,2TM,NL,1.1,142.0,574.0,493.0,84.0,119.0,34.0,1.0,21.0,64.0,1.0,0.0,68.0,141.0,0.241,0.338,0.442,0.78,120.0,0.343,123.0,218.0,9.0,6.0,0.0,4.0,0.0,D9/H7,
2024,89.0,Jorge Soler,32.0,SFG,NL,1.0,93.0,392.0,341.0,57.0,82.0,23.0,1.0,12.0,40.0,1.0,0.0,44.0,97.0,0.24,0.33,0.419,0.749,114.0,0.334,118.0,143.0,9.0,3.0,0.0,3.0,0.0,D/H,
2024,89.0,Jorge Soler,32.0,ATL,NL,0.1,49.0,182.0,152.0,27.0,37.0,11.0,0.0,9.0,24.0,0.0,0.0,24.0,44.0,0.243,0.356,0.493,0.849,134.0,0.364,133.0,75.0,0.0,3.0,0.0,1.0,0.0,9/7H,
2024,90.0,Jackson Chourio,20.0,MIL,NL,3.9,148.0,573.0,528.0,80.0,145.0,29.0,4.0,21.0,79.0,22.0,7.0,39.0,121.0,0.275,0.327,0.464,0.791,118.0,0.344,116.0,245.0,7.0,3.0,1.0,2.0,4.0,*79/HD,"MVP-22,ROY-3"
2024,91.0,Ceddanne Rafaela,23.0,BOS,AL,3.0,152.0,571.0,544.0,70.0,134.0,23.0,5.0,15.0,75.0,19.0,10.0,15.0,151.0,0.246,0.274,0.39,0.664,85.0,0.299,89.0,212.0,8.0,7.0,2.0,3.0,1.0,864/5H9,
2024,92.0,Bryson Stott*,26.0,PHI,NL,2.3,148.0,571.0,506.0,65.0,124.0,19.0,2.0,11.0,57.0,32.0,3.0,53.0,93.0,0.245,0.315,0.356,0.671,86.0,0.309,84.0,180.0,9.0,3.0,0.0,9.0,1.0,*46H/D,
2024,93.0,Cody Bellinger*,28.0,CHC,NL,2.2,130.0,569.0,516.0,72.0,137.0,23.0,3.0,18.0,78.0,9.0,2.0,45.0,89.0,0.266,0.325,0.426,0.751,111.0,0.326,108.0,220.0,10.0,3.0,0.0,5.0,7.0,98D3/7,
2024,94.0,Michael Busch*,26.0,CHC,NL,2.8,152.0,567.0,496.0,73.0,123.0,28.0,2.0,21.0,65.0,2.0,1.0,63.0,162.0,0.248,0.335,0.44,0.775,118.0,0.338,118.0,218.0,9.0,4.0,0.0,4.0,1.0,*3H/4D5,
2024,95.0,Matt Vierling,27.0,DET,AL,2.8,144.0,567.0,518.0,80.0,133.0,28.0,5.0,16.0,57.0,6.0,1.0,41.0,121.0,0.257,0.312,0.423,0.735,106.0,0.323,104.0,219.0,9.0,3.0,0.0,5.0,1.0,859H7/D3,
2024,96.0,Nathaniel Lowe*,28.0,TEX,AL,3.0,140.0,565.0,486.0,62.0,129.0,16.0,1.0,16.0,69.0,2.0,0.0,71.0,125.0,0.265,0.361,0.401,0.762,123.0,0.342,127.0,195.0,9.0,4.0,0.0,4.0,1.0,*3/HD,
2024,97.0,Colton Cowser*,24.0,BAL,AL,2.8,153.0,561.0,499.0,77.0,121.0,24.0,3.0,24.0,69.0,9.0,4.0,52.0,172.0,0.242,0.321,0.447,0.768,120.0,0.329,116.0,223.0,9.0,7.0,0.0,3.0,2.0,*789H/D,ROY-2
2024,98.0,Wyatt Langford,22.0,TEX,AL,4.2,134.0,557.0,499.0,74.0,126.0,25.0,4.0,16.0,74.0,19.0,3.0,51.0,115.0,0.253,0.325,0.415,0.74,115.0,0.329,114.0,207.0,6.0,4.0,0.0,3.0,3.0,*7D8,ROY-7
2024,99.0,Colt Keith*,22.0,DET,AL,1.0,148.0,556.0,516.0,54.0,134.0,15.0,4.0,13.0,61.0,7.0,1.0,36.0,110.0,0.26,0.309,0.38,0.689,94.0,0.308,93.0,196.0,4.0,2.0,0.0,2.0,2.0,*4DH,
2024,100.0,Vinnie Pasquantino*,26.0,KCR,AL,1.3,131.0,554.0,496.0,64.0,130.0,30.0,2.0,19.0,97.0,1.0,0.0,40.0,71.0,0.262,0.315,0.446,0.76,114.0,0.328,111.0,221.0,12.0,4.0,1.0,13.0,1.0,3D/H,
2024,101.0,Lourdes Gurriel Jr.,30.0,ARI,NL,1.9,133.0,553.0,513.0,72.0,143.0,22.0,2.0,18.0,75.0,7.0,1.0,29.0,101.0,0.279,0.322,0.435,0.757,108.0,0.329,105.0,223.0,16.0,6.0,0.0,5.0,1.0,*7H/D3,
2024,102.0,Christian Walker,33.0,ARI,NL,2.5,130.0,552.0,479.0,72.0,120.0,26.0,0.0,26.0,84.0,2.0,2.0,55.0,133.0,0.251,0.335,0.468,0.803,120.0,0.34,115.0,224.0,12.0,10.0,0.0,8.0,4.0,*3/H,GG
2024,103.0,Zack Gelof,24.0,OAK,AL,1.4,138.0,547.0,497.0,60.0,105.0,20.0,2.0,17.0,49.0,25.0,3.0,38.0,188.0,0.211,0.27,0.362,0.632,82.0,0.286,80.0,180.0,7.0,4.0,3.0,5.0,0.0,*4/H,
2024,104.0,Will Smith,29.0,LAD,NL,3.4,128.0,544.0,476.0,77.0,118.0,24.0,2.0,20.0,75.0,1.0,1.0,51.0,105.0,0.248,0.327,0.433,0.76,114.0,0.327,110.0,206.0,8.0,9.0,0.0,8.0,6.0,*2/HD,AS
2024,105.0,Steven Kwan*,26.0,CLE,AL,4.0,122.0,540.0,480.0,83.0,140.0,16.0,3.0,14.0,44.0,12.0,5.0,53.0,51.0,0.292,0.368,0.425,0.793,126.0,0.352,128.0,204.0,5.0,5.0,2.0,0.0,0.0,*7/DH,"AS,GG"
2024,106.0,Brendan Rodgers,27.0,COL,NL,1.0,135.0,539.0,501.0,67.0,134.0,29.0,1.0,13.0,54.0,1.0,0.0,31.0,132.0,0.267,0.314,0.407,0.721,92.0,0.317,89.0,204.0,12.0,4.0,1.0,2.0,1.0,*4/DH,
2024,107.0,Trea Turner,31.0,PHI,NL,2.8,121.0,539.0,505.0,88.0,149.0,25.0,0.0,21.0,62.0,19.0,4.0,27.0,98.0,0.295,0.338,0.469,0.807,121.0,0.358,124.0,237.0,10.0,6.0,0.0,1.0,0.0,*6/D,AS
2024,108.0,Justin Turner,39.0,2TM,AL,1.4,139.0,539.0,460.0,59.0,119.0,24.0,0.0,11.0,55.0,0.0,2.0,59.0,95.0,0.259,0.354,0.383,0.737,113.0,0.328,115.0,176.0,16.0,13.0,0.0,7.0,2.0,D3H/5,
2024,108.0,Justin Turner,39.0,TOR,AL,0.3,91.0,349.0,301.0,37.0,77.0,17.0,0.0,6.0,31.0,0.0,2.0,39.0,60.0,0.256,0.35,0.372,0.722,106.0,0.321,107.0,112.0,15.0,6.0,0.0,3.0,0.0,D3/H5,
2024,108.0,Justin Turner,39.0,SEA,AL,1.1,48.0,190.0,159.0,22.0,42.0,7.0,0.0,5.0,24.0,0.0,0.0,20.0,35.0,0.264,0.363,0.403,0.766,127.0,0.341,129.0,64.0,1.0,7.0,0.0,4.0,2.0,3D/H5,
2024,109.0,Jesús Sánchez*,26.0,MIA,NL,1.0,149.0,537.0,489.0,60.0,123.0,25.0,1.0,18.0,64.0,16.0,2.0,41.0,140.0,0.252,0.313,0.417,0.731,101.0,0.326,100.0,204.0,12.0,4.0,1.0,2.0,2.0,*9HD7,
2024,110.0,Ty France,29.0,2TM,2LG,-0.6,140.0,535.0,479.0,46.0,112.0,24.0,0.0,13.0,51.0,1.0,1.0,38.0,114.0,0.234,0.305,0.365,0.67,92.0,0.301,94.0,175.0,16.0,13.0,0.0,5.0,0.0,*3/DH4,
2024,110.0,Ty France,29.0,SEA,AL,-0.2,88.0,340.0,300.0,28.0,67.0,14.0,0.0,8.0,31.0,0.0,1.0,28.0,83.0,0.223,0.312,0.35,0.662,96.0,0.3,101.0,105.0,11.0,11.0,0.0,1.0,0.0,3/H4D,
2024,110.0,Ty France,29.0,CIN,NL,-0.4,52.0,195.0,179.0,18.0,45.0,10.0,0.0,5.0,20.0,1.0,0.0,10.0,31.0,0.251,0.292,0.391,0.683,85.0,0.302,83.0,70.0,5.0,2.0,0.0,4.0,0.0,3/DH,
2024,111.0,Shea Langeliers,26.0,OAK,AL,2.9,137.0,534.0,482.0,58.0,108.0,18.0,2.0,29.0,80.0,4.0,2.0,41.0,145.0,0.224,0.288,0.45,0.739,111.0,0.321,111.0,217.0,15.0,5.0,0.0,6.0,2.0,*2/HD,
2024,112.0,Corey Seager*,30.0,TEX,AL,5.2,123.0,533.0,475.0,68.0,132.0,21.0,0.0,30.0,74.0,1.0,1.0,53.0,96.0,0.278,0.353,0.512,0.864,149.0,0.363,144.0,243.0,8.0,3.0,0.0,2.0,11.0,*6D/H,"AS,MVP-15"
2024,113.0,Leody Taveras#,25.0,TEX,AL,0.7,151.0,529.0,480.0,59.0,110.0,17.0,3.0,12.0,44.0,23.0,6.0,42.0,112.0,0.229,0.289,0.352,0.641,87.0,0.293,89.0,169.0,8.0,0.0,3.0,4.0,0.0,*8/HD,
2024,114.0,Luis García Jr.*,24.0,WSN,NL,2.2,140.0,528.0,500.0,58.0,141.0,25.0,1.0,18.0,70.0,22.0,5.0,27.0,86.0,0.282,0.318,0.444,0.762,114.0,0.336,113.0,222.0,12.0,0.0,0.0,1.0,2.0,*4H/D,
2024,115.0,Lane Thomas,28.0,2TM,2LG,0.3,130.0,528.0,472.0,65.0,112.0,26.0,3.0,15.0,63.0,32.0,14.0,44.0,137.0,0.237,0.309,0.4,0.709,100.0,0.315,101.0,189.0,5.0,7.0,0.0,5.0,1.0,*98/HD,
2024,115.0,Lane Thomas,28.0,WSN,NL,0.4,77.0,341.0,300.0,42.0,76.0,16.0,3.0,8.0,40.0,28.0,12.0,32.0,72.0,0.253,0.331,0.407,0.738,108.0,0.334,114.0,122.0,4.0,5.0,0.0,4.0,0.0,9/8D,
2024,115.0,Lane Thomas,28.0,CLE,AL,-0.2,53.0,187.0,172.0,23.0,36.0,10.0,0.0,7.0,23.0,4.0,2.0,12.0,65.0,0.209,0.267,0.39,0.657,85.0,0.28,76.0,67.0,1.0,2.0,0.0,1.0,1.0,89/HD,
2024,116.0,Sal Frelick*,24.0,MIL,NL,2.2,145.0,524.0,475.0,66.0,123.0,22.0,4.0,2.0,32.0,18.0,3.0,39.0,78.0,0.259,0.32,0.335,0.655,84.0,0.303,85.0,159.0,8.0,4.0,2.0,1.0,0.0,*987H/5D,GG
2024,117.0,Andrew Benintendi*,29.0,CHW,AL,-0.8,135.0,522.0,477.0,50.0,109.0,20.0,0.0,20.0,64.0,3.0,2.0,41.0,96.0,0.229,0.289,0.396,0.685,94.0,0.299,91.0,189.0,12.0,1.0,0.0,3.0,1.0,*7H/D8,
2024,118.0,Logan O'Hoppe,24.0,LAA,AL,2.7,136.0,522.0,479.0,64.0,117.0,17.0,1.0,20.0,56.0,2.0,3.0,33.0,155.0,0.244,0.303,0.409,0.712,99.0,0.315,101.0,196.0,7.0,8.0,1.0,1.0,0.0,*2/HD,
2024,119.0,Jacob Young,24.0,WSN,NL,2.7,150.0,521.0,468.0,75.0,120.0,24.0,1.0,3.0,36.0,33.0,10.0,30.0,102.0,0.256,0.316,0.331,0.648,85.0,0.299,86.0,155.0,11.0,12.0,9.0,2.0,0.0,*8/HD,
2024,120.0,Heliot Ramos,24.0,SFG,NL,2.3,121.0,518.0,475.0,54.0,128.0,23.0,3.0,22.0,72.0,6.0,1.0,37.0,135.0,0.269,0.322,0.469,0.792,124.0,0.349,128.0,223.0,12.0,2.0,0.0,4.0,2.0,*87/9DH,AS
2024,121.0,Rhys Hoskins,31.0,MIL,NL,-0.1,131.0,517.0,449.0,59.0,96.0,14.0,0.0,26.0,82.0,3.0,0.0,53.0,149.0,0.214,0.303,0.419,0.722,99.0,0.314,96.0,188.0,11.0,7.0,0.0,6.0,1.0,3D/H,
2024,122.0,Mookie Betts,31.0,LAD,NL,4.6,116.0,516.0,450.0,75.0,130.0,24.0,5.0,19.0,75.0,16.0,2.0,61.0,57.0,0.289,0.372,0.491,0.863,143.0,0.377,142.0,221.0,10.0,1.0,0.0,4.0,2.0,694/H,"AS,MVP-13,SS"
2024,123.0,Andrew McCutchen,37.0,PIT,NL,0.9,120.0,515.0,448.0,66.0,104.0,18.0,1.0,20.0,50.0,3.0,2.0,58.0,133.0,0.232,0.328,0.411,0.739,106.0,0.332,111.0,184.0,9.0,7.0,0.0,2.0,1.0,*D/9H,
2024,124.0,Tyler Stephenson,27.0,CIN,NL,2.4,138.0,515.0,457.0,69.0,118.0,26.0,1.0,19.0,66.0,1.0,0.0,48.0,117.0,0.258,0.338,0.444,0.782,112.0,0.345,114.0,203.0,9.0,8.0,0.0,2.0,2.0,*2HD,
2024,125.0,Jake Meyers,28.0,HOU,AL,1.5,148.0,513.0,461.0,51.0,101.0,20.0,3.0,13.0,61.0,11.0,3.0,35.0,117.0,0.219,0.286,0.36,0.646,83.0,0.288,81.0,166.0,17.0,10.0,3.0,4.0,0.0,*8H/7D,
2024,126.0,Daulton Varsho*,27.0,TOR,AL,4.8,136.0,513.0,459.0,73.0,98.0,21.0,7.0,18.0,58.0,10.0,2.0,48.0,137.0,0.214,0.293,0.407,0.7,96.0,0.306,92.0,187.0,2.0,4.0,1.0,1.0,1.0,*87/H9D,GG
2024,127.0,Joey Ortiz,25.0,MIL,NL,2.8,142.0,511.0,440.0,58.0,105.0,25.0,6.0,11.0,60.0,11.0,6.0,56.0,103.0,0.239,0.329,0.398,0.726,102.0,0.317,99.0,175.0,10.0,6.0,3.0,6.0,0.0,*56/H4,
2024,128.0,Jesse Winker*,30.0,2TM,NL,1.9,145.0,508.0,430.0,63.0,109.0,23.0,0.0,14.0,58.0,14.0,4.0,63.0,106.0,0.253,0.36,0.405,0.764,117.0,0.344,121.0,174.0,12.0,10.0,2.0,3.0,2.0,7DH9,
2024,128.0,Jesse Winker*,30.0,WSN,NL,1.8,101.0,379.0,315.0,51.0,81.0,18.0,0.0,11.0,45.0,14.0,4.0,53.0,84.0,0.257,0.374,0.419,0.793,125.0,0.358,130.0,132.0,9.0,7.0,2.0,2.0,2.0,7D/H9,
2024,128.0,Jesse Winker*,30.0,NYM,NL,0.1,44.0,129.0,115.0,12.0,28.0,5.0,0.0,3.0,13.0,0.0,0.0,10.0,22.0,0.243,0.318,0.365,0.683,95.0,0.303,94.0,42.0,3.0,3.0,0.0,1.0,0.0,97HD,
2024,129.0,Ryan Mountcastle,27.0,BAL,AL,2.4,124.0,507.0,473.0,54.0,128.0,30.0,2.0,13.0,63.0,3.0,0.0,27.0,114.0,0.271,0.308,0.425,0.733,110.0,0.323,111.0,201.0,13.0,1.0,0.0,6.0,0.0,*3H/D,
2024,130.0,Gavin Sheets*,28.0,CHW,AL,-1.0,139.0,501.0,451.0,35.0,105.0,24.0,1.0,10.0,45.0,2.0,2.0,43.0,106.0,0.233,0.303,0.357,0.66,89.0,0.292,87.0,161.0,6.0,4.0,0.0,3.0,2.0,93DH,
2024,131.0,Charlie Blackmon*,37.0,COL,NL,0.5,124.0,499.0,449.0,59.0,115.0,24.0,5.0,12.0,52.0,6.0,2.0,43.0,86.0,0.256,0.329,0.412,0.741,97.0,0.329,98.0,185.0,4.0,6.0,0.0,1.0,2.0,D9H/8,
2024,132.0,Cedric Mullins*,29.0,BAL,AL,2.4,147.0,499.0,444.0,69.0,104.0,16.0,3.0,18.0,54.0,32.0,6.0,41.0,98.0,0.234,0.305,0.405,0.71,104.0,0.322,104.0,180.0,1.0,5.0,2.0,2.0,0.0,*8H/D,
2024,133.0,Isiah Kiner-Falefa,29.0,2TM,2LG,3.5,133.0,496.0,465.0,53.0,125.0,18.0,4.0,8.0,43.0,11.0,2.0,16.0,78.0,0.269,0.306,0.376,0.683,92.0,0.308,92.0,175.0,12.0,10.0,3.0,2.0,0.0,456/H18,
2024,133.0,Isiah Kiner-Falefa,29.0,TOR,AL,3.1,83.0,281.0,257.0,32.0,75.0,8.0,2.0,7.0,33.0,3.0,1.0,13.0,37.0,0.292,0.338,0.42,0.758,114.0,0.338,117.0,108.0,9.0,6.0,3.0,2.0,0.0,456/H18,
2024,133.0,Isiah Kiner-Falefa,29.0,PIT,NL,0.5,50.0,215.0,208.0,21.0,50.0,10.0,2.0,1.0,10.0,8.0,1.0,3.0,41.0,0.24,0.265,0.322,0.587,64.0,0.27,61.0,67.0,3.0,4.0,0.0,0.0,0.0,64/5H,
2024,134.0,J.D. Martinez,36.0,NYM,NL,0.5,120.0,495.0,434.0,46.0,102.0,24.0,1.0,16.0,69.0,0.0,0.0,49.0,141.0,0.235,0.32,0.406,0.725,105.0,0.321,107.0,176.0,17.0,6.0,0.0,2.0,0.0,*D/H,
2024,135.0,Jake McCarthy*,26.0,ARI,NL,1.6,142.0,495.0,442.0,66.0,126.0,13.0,7.0,8.0,56.0,25.0,6.0,31.0,78.0,0.285,0.349,0.4,0.749,108.0,0.335,106.0,177.0,4.0,14.0,5.0,3.0,1.0,*987H/D,
2024,136.0,Ryan O'Hearn*,30.0,BAL,AL,1.8,142.0,494.0,443.0,60.0,117.0,21.0,3.0,15.0,59.0,3.0,1.0,46.0,69.0,0.264,0.334,0.427,0.761,119.0,0.337,121.0,189.0,7.0,2.0,0.0,3.0,2.0,3DH9/7,
2024,137.0,Jonah Heim#,29.0,TEX,AL,1.4,131.0,491.0,459.0,45.0,101.0,12.0,1.0,13.0,59.0,1.0,1.0,26.0,90.0,0.22,0.267,0.336,0.602,75.0,0.268,75.0,154.0,13.0,4.0,0.0,2.0,0.0,*2DH,
2024,138.0,Michael Conforto*,31.0,SFG,NL,1.3,130.0,488.0,438.0,56.0,104.0,27.0,3.0,20.0,66.0,0.0,1.0,42.0,118.0,0.237,0.309,0.45,0.759,115.0,0.326,113.0,197.0,16.0,5.0,0.0,3.0,1.0,7DH,
2024,139.0,Gavin Lux*,26.0,LAD,NL,2.0,139.0,487.0,439.0,59.0,110.0,24.0,2.0,10.0,50.0,5.0,2.0,44.0,110.0,0.251,0.32,0.383,0.703,99.0,0.314,101.0,168.0,8.0,2.0,0.0,2.0,0.0,*4H/6,
2024,140.0,Connor Wong,28.0,BOS,AL,1.8,126.0,487.0,447.0,54.0,125.0,24.0,1.0,13.0,52.0,8.0,7.0,28.0,114.0,0.28,0.333,0.425,0.758,113.0,0.327,111.0,190.0,7.0,9.0,1.0,2.0,1.0,23DH/47,
2024,141.0,Keibert Ruiz#,25.0,WSN,NL,0.6,127.0,485.0,459.0,46.0,105.0,21.0,0.0,13.0,57.0,3.0,1.0,16.0,54.0,0.229,0.26,0.359,0.619,74.0,0.27,69.0,165.0,13.0,5.0,0.0,5.0,0.0,*2D/H,
2024,142.0,José Caballero,27.0,TBR,AL,1.6,139.0,483.0,441.0,53.0,100.0,24.0,1.0,9.0,44.0,44.0,16.0,27.0,133.0,0.227,0.283,0.347,0.63,80.0,0.292,83.0,153.0,6.0,9.0,3.0,3.0,1.0,654H/D,
2024,143.0,Paul DeJong,30.0,2TM,AL,0.9,139.0,482.0,445.0,54.0,101.0,17.0,0.0,24.0,56.0,2.0,2.0,23.0,156.0,0.227,0.276,0.427,0.703,97.0,0.304,95.0,190.0,9.0,9.0,0.0,5.0,0.0,65H/D,
2024,143.0,Paul DeJong,30.0,CHW,AL,0.2,102.0,363.0,337.0,39.0,77.0,14.0,0.0,18.0,41.0,2.0,1.0,14.0,112.0,0.228,0.275,0.43,0.706,98.0,0.303,94.0,145.0,8.0,9.0,0.0,3.0,0.0,65/HD,
2024,143.0,Paul DeJong,30.0,KCR,AL,0.7,37.0,119.0,108.0,15.0,24.0,3.0,0.0,6.0,15.0,0.0,1.0,9.0,44.0,0.222,0.277,0.417,0.694,95.0,0.308,100.0,45.0,1.0,0.0,0.0,2.0,0.0,5/HD6,
2024,144.0,Tommy Pham,36.0,3TM,2LG,-0.2,116.0,478.0,440.0,49.0,109.0,20.0,3.0,9.0,39.0,7.0,3.0,35.0,106.0,0.248,0.305,0.368,0.674,92.0,0.308,97.0,162.0,5.0,2.0,0.0,1.0,0.0,978/DH,
2024,144.0,Tommy Pham,36.0,2TM,AL,0.2,93.0,401.0,372.0,42.0,95.0,17.0,2.0,7.0,27.0,7.0,3.0,28.0,90.0,0.255,0.309,0.368,0.678,93.0,0.312,100.0,137.0,3.0,1.0,0.0,0.0,0.0,987/DH,
2024,144.0,Tommy Pham,36.0,CHW,AL,0.0,70.0,297.0,271.0,33.0,72.0,14.0,1.0,5.0,19.0,6.0,3.0,25.0,63.0,0.266,0.33,0.38,0.71,103.0,0.327,111.0,103.0,2.0,1.0,0.0,0.0,0.0,987/HD,
2024,144.0,Tommy Pham,36.0,STL,NL,-0.4,23.0,77.0,68.0,7.0,14.0,3.0,1.0,2.0,12.0,0.0,0.0,7.0,16.0,0.206,0.286,0.368,0.653,83.0,0.285,79.0,25.0,2.0,1.0,0.0,1.0,0.0,7/9HD,
2024,144.0,Tommy Pham,36.0,KCR,AL,0.2,23.0,104.0,101.0,9.0,23.0,3.0,1.0,2.0,8.0,1.0,0.0,3.0,27.0,0.228,0.25,0.337,0.587,66.0,0.272,69.0,34.0,1.0,0.0,0.0,0.0,0.0,7/9D,
2024,145.0,Brandon Marsh*,26.0,PHI,NL,3.0,135.0,476.0,418.0,55.0,104.0,17.0,3.0,16.0,60.0,19.0,3.0,50.0,154.0,0.249,0.328,0.419,0.747,106.0,0.338,108.0,175.0,2.0,2.0,1.0,5.0,0.0,*78H/9,
2024,146.0,Josh Rojas*,30.0,SEA,AL,2.1,142.0,476.0,422.0,48.0,95.0,19.0,2.0,8.0,31.0,10.0,4.0,46.0,108.0,0.225,0.304,0.336,0.641,90.0,0.289,91.0,142.0,6.0,3.0,1.0,2.0,1.0,*5H4/713D,
2024,147.0,Mike Yastrzemski*,33.0,SFG,NL,2.1,140.0,474.0,428.0,60.0,99.0,16.0,9.0,18.0,57.0,3.0,2.0,38.0,124.0,0.231,0.302,0.437,0.739,110.0,0.317,107.0,187.0,5.0,6.0,1.0,1.0,1.0,*9H/81,
2024,148.0,Tyler O'Neill,29.0,BOS,AL,2.9,113.0,473.0,411.0,74.0,99.0,18.0,0.0,31.0,61.0,4.0,0.0,53.0,159.0,0.241,0.336,0.511,0.847,135.0,0.365,134.0,210.0,13.0,7.0,0.0,2.0,5.0,79D/H,
2024,149.0,Jeff McNeil*,32.0,NYM,NL,1.5,129.0,472.0,424.0,57.0,101.0,26.0,0.0,12.0,44.0,5.0,1.0,35.0,68.0,0.238,0.308,0.384,0.692,96.0,0.308,97.0,163.0,6.0,9.0,1.0,3.0,1.0,*497/H,
2024,150.0,Michael Harris II*,23.0,ATL,NL,3.2,110.0,470.0,440.0,58.0,116.0,14.0,3.0,16.0,48.0,10.0,6.0,23.0,94.0,0.264,0.304,0.418,0.722,99.0,0.32,102.0,184.0,6.0,4.0,0.0,3.0,1.0,*8,
2024,151.0,Ha-Seong Kim,28.0,SDP,NL,2.6,121.0,470.0,403.0,60.0,94.0,16.0,3.0,11.0,47.0,22.0,5.0,58.0,77.0,0.233,0.33,0.37,0.7,96.0,0.318,96.0,149.0,8.0,2.0,4.0,3.0,4.0,*6/H,
2024,152.0,Jorge Polanco#,30.0,SEA,AL,1.3,118.0,469.0,417.0,43.0,89.0,11.0,0.0,16.0,45.0,4.0,2.0,46.0,137.0,0.213,0.296,0.355,0.651,92.0,0.294,95.0,148.0,16.0,4.0,0.0,2.0,3.0,*4/DH,
2024,153.0,Austin Riley,27.0,ATL,NL,2.9,110.0,469.0,425.0,63.0,109.0,26.0,2.0,19.0,56.0,0.0,0.0,37.0,118.0,0.256,0.322,0.461,0.783,115.0,0.343,117.0,196.0,6.0,5.0,0.0,2.0,0.0,*5,
2024,154.0,Ryan Jeffers,27.0,MIN,AL,2.1,122.0,465.0,412.0,56.0,93.0,22.0,0.0,21.0,64.0,3.0,0.0,32.0,94.0,0.226,0.3,0.432,0.732,103.0,0.322,103.0,178.0,9.0,14.0,1.0,6.0,0.0,2DH,
2024,155.0,Xander Bogaerts,31.0,SDP,NL,1.2,111.0,463.0,428.0,50.0,113.0,15.0,1.0,11.0,44.0,13.0,3.0,28.0,79.0,0.264,0.307,0.381,0.688,92.0,0.307,90.0,163.0,13.0,1.0,0.0,6.0,0.0,46/DH,
2024,156.0,Jeimer Candelario#,30.0,CIN,NL,-0.7,112.0,463.0,427.0,47.0,96.0,23.0,2.0,20.0,56.0,4.0,3.0,27.0,114.0,0.225,0.279,0.429,0.707,90.0,0.306,87.0,183.0,7.0,6.0,0.0,3.0,1.0,53D/H,
2024,157.0,Mark Canha,35.0,2TM,2LG,0.5,125.0,462.0,393.0,46.0,95.0,20.0,0.0,7.0,42.0,7.0,0.0,51.0,96.0,0.242,0.344,0.346,0.69,97.0,0.321,102.0,136.0,10.0,13.0,0.0,5.0,2.0,3D7H9/5,
2024,157.0,Mark Canha,35.0,DET,AL,0.5,93.0,377.0,320.0,42.0,74.0,17.0,0.0,7.0,38.0,4.0,0.0,42.0,79.0,0.231,0.337,0.35,0.687,95.0,0.32,101.0,112.0,9.0,11.0,0.0,4.0,2.0,3D79/H,
2024,157.0,Mark Canha,35.0,SFG,NL,0.0,32.0,85.0,73.0,4.0,21.0,3.0,0.0,0.0,4.0,3.0,0.0,9.0,17.0,0.288,0.376,0.329,0.705,106.0,0.326,107.0,24.0,1.0,2.0,0.0,1.0,0.0,3H/97D5,
