season,Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
2023,253.0,Blake Sabol*,25.0,SFG,NL,0.2,110.0,344.0,310.0,36.0,73.0,10.0,0.0,13.0,44.0,4.0,2.0,24.0,117.0,0.235,0.301,0.394,0.695,92.0,0.31,95.0,122.0,4.0,6.0,2.0,2.0,0.0,27HD,
2023,254.0,Gavin Sheets*,27.0,CHW,AL,-1.5,118.0,344.0,311.0,24.0,63.0,10.0,0.0,10.0,43.0,1.0,0.0,28.0,66.0,0.203,0.267,0.331,0.599,64.0,0.267,61.0,103.0,6.0,1.0,0.0,4.0,2.0,9H3D/7,
2023,255.0,Harrison Bader,29.0,2TM,2LG,0.6,98.0,344.0,319.0,44.0,74.0,12.0,2.0,7.0,40.0,20.0,3.0,17.0,59.0,0.232,0.274,0.348,0.622,69.0,0.278,61.0,111.0,7.0,3.0,1.0,4.0,0.0,8/HD,
2023,255.0,Harrison Bader,29.0,NYY,AL,0.9,84.0,310.0,288.0,40.0,69.0,11.0,2.0,7.0,37.0,17.0,2.0,14.0,56.0,0.24,0.278,0.365,0.643,75.0,0.285,67.0,105.0,6.0,3.0,1.0,4.0,0.0,8/H,
2023,255.0,Harrison Bader,29.0,CIN,NL,-0.3,14.0,34.0,31.0,4.0,5.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,0.161,0.235,0.194,0.429,17.0,0.21,9.0,6.0,1.0,0.0,0.0,0.0,0.0,8/HD,
2023,256.0,Jorge Polanco#,29.0,MIN,AL,1.9,80.0,343.0,302.0,38.0,77.0,18.0,0.0,14.0,48.0,4.0,0.0,36.0,88.0,0.255,0.335,0.454,0.789,114.0,0.341,111.0,137.0,2.0,2.0,0.0,3.0,0.0,45D/H,
2023,257.0,Starling Marte,34.0,NYM,NL,-0.7,86.0,341.0,315.0,38.0,78.0,7.0,1.0,5.0,28.0,24.0,4.0,16.0,69.0,0.248,0.301,0.324,0.625,74.0,0.29,72.0,102.0,8.0,8.0,2.0,0.0,1.0,9/H8,
2023,258.0,Jake Meyers,27.0,HOU,AL,1.5,112.0,341.0,309.0,42.0,70.0,16.0,1.0,10.0,33.0,5.0,2.0,26.0,88.0,0.227,0.296,0.382,0.678,86.0,0.302,87.0,118.0,2.0,5.0,0.0,1.0,0.0,8H/7D,
2023,259.0,Cavan Biggio*,28.0,TOR,AL,0.6,111.0,338.0,289.0,54.0,68.0,12.0,0.0,9.0,40.0,5.0,2.0,40.0,88.0,0.235,0.34,0.37,0.71,97.0,0.317,98.0,107.0,0.0,7.0,0.0,2.0,0.0,4H935/D6,
2023,260.0,Drew Waters#,24.0,KCR,AL,0.6,98.0,337.0,302.0,40.0,69.0,11.0,5.0,8.0,32.0,16.0,5.0,27.0,107.0,0.228,0.3,0.377,0.677,84.0,0.302,82.0,114.0,4.0,5.0,0.0,3.0,0.0,89/D7H,
2023,261.0,Manuel Margot,28.0,TBR,AL,0.6,99.0,336.0,311.0,39.0,82.0,21.0,1.0,4.0,38.0,9.0,3.0,18.0,55.0,0.264,0.31,0.376,0.686,90.0,0.303,88.0,117.0,6.0,4.0,0.0,3.0,0.0,89H,
2023,262.0,Kris Bryant,31.0,COL,NL,-1.0,80.0,335.0,300.0,36.0,70.0,10.0,0.0,10.0,31.0,0.0,0.0,29.0,68.0,0.233,0.313,0.367,0.68,77.0,0.318,85.0,110.0,6.0,6.0,0.0,0.0,0.0,9D/37H,
2023,263.0,Ryan Jeffers,26.0,MIN,AL,3.2,96.0,335.0,286.0,46.0,79.0,15.0,2.0,14.0,43.0,3.0,2.0,33.0,93.0,0.276,0.369,0.49,0.858,133.0,0.368,134.0,140.0,6.0,10.0,4.0,2.0,1.0,2H/D,
2023,264.0,Christian Bethancourt,31.0,TBR,AL,0.7,104.0,332.0,315.0,49.0,71.0,16.0,0.0,11.0,33.0,1.0,0.0,13.0,91.0,0.225,0.254,0.381,0.635,73.0,0.281,73.0,120.0,6.0,0.0,1.0,3.0,0.0,2/H1D,
2023,265.0,Joey Gallo*,29.0,MIN,AL,0.5,111.0,332.0,282.0,39.0,50.0,9.0,1.0,21.0,40.0,1.0,1.0,48.0,142.0,0.177,0.301,0.44,0.741,100.0,0.32,99.0,124.0,3.0,2.0,0.0,0.0,1.0,37H89/D,
2023,266.0,Oswaldo Cabrera#,24.0,NYY,AL,-1.5,115.0,330.0,298.0,35.0,63.0,11.0,0.0,5.0,29.0,8.0,0.0,25.0,72.0,0.211,0.275,0.299,0.574,58.0,0.259,50.0,89.0,6.0,2.0,3.0,2.0,1.0,795H/46D38,
2023,267.0,Nick Senzel,28.0,CIN,NL,0.0,104.0,330.0,301.0,49.0,71.0,10.0,0.0,13.0,42.0,6.0,2.0,26.0,74.0,0.236,0.297,0.399,0.696,84.0,0.327,96.0,120.0,9.0,1.0,0.0,2.0,0.0,57H89/4D,
2023,268.0,Nick Allen,24.0,OAK,AL,0.2,106.0,329.0,303.0,29.0,67.0,4.0,2.0,4.0,20.0,5.0,1.0,17.0,52.0,0.221,0.263,0.287,0.55,56.0,0.248,52.0,87.0,8.0,1.0,6.0,2.0,0.0,6/H4D,
2023,269.0,Will Benson*,25.0,CIN,NL,1.6,108.0,329.0,287.0,51.0,79.0,15.0,8.0,11.0,31.0,19.0,3.0,40.0,103.0,0.275,0.365,0.498,0.863,128.0,0.383,130.0,143.0,3.0,1.0,0.0,1.0,0.0,97H/D8,
2023,270.0,Yuli Gurriel,39.0,MIA,NL,-0.7,108.0,329.0,298.0,32.0,73.0,16.0,3.0,4.0,27.0,4.0,0.0,26.0,44.0,0.245,0.304,0.359,0.663,76.0,0.293,69.0,107.0,13.0,1.0,0.0,4.0,3.0,3H/D,
2023,271.0,Zach Neto,22.0,LAA,AL,1.6,84.0,329.0,289.0,38.0,65.0,17.0,0.0,9.0,34.0,5.0,1.0,20.0,77.0,0.225,0.308,0.377,0.685,86.0,0.313,91.0,109.0,5.0,16.0,1.0,3.0,0.0,6/H,
2023,272.0,Jean Segura,33.0,MIA,NL,-2.1,85.0,326.0,301.0,25.0,66.0,5.0,2.0,3.0,21.0,6.0,2.0,22.0,47.0,0.219,0.277,0.279,0.556,49.0,0.251,40.0,84.0,12.0,2.0,1.0,0.0,1.0,5/H,
2023,273.0,Nick Fortes,26.0,MIA,NL,-0.3,108.0,323.0,294.0,33.0,60.0,10.0,0.0,6.0,26.0,4.0,2.0,17.0,59.0,0.204,0.263,0.299,0.562,49.0,0.259,46.0,88.0,12.0,7.0,3.0,2.0,0.0,2H/D,
2023,274.0,Corey Julks,27.0,HOU,AL,0.3,93.0,323.0,298.0,35.0,73.0,14.0,0.0,6.0,33.0,15.0,3.0,22.0,75.0,0.245,0.297,0.352,0.65,79.0,0.296,79.0,105.0,6.0,1.0,0.0,2.0,0.0,7DH/9,
2023,275.0,Mickey Moniak*,25.0,LAA,AL,2.2,85.0,323.0,311.0,35.0,87.0,21.0,2.0,14.0,45.0,6.0,3.0,9.0,113.0,0.28,0.307,0.495,0.802,114.0,0.339,112.0,154.0,4.0,3.0,0.0,0.0,1.0,897/H,
2023,276.0,Brandon Crawford*,36.0,SFG,NL,-1.3,93.0,320.0,283.0,31.0,55.0,11.0,1.0,7.0,38.0,3.0,0.0,28.0,81.0,0.194,0.273,0.314,0.587,63.0,0.265,61.0,89.0,5.0,4.0,1.0,4.0,1.0,6/H1,
2023,277.0,Alex Kirilloff*,25.0,MIN,AL,0.5,88.0,319.0,281.0,35.0,76.0,14.0,1.0,11.0,41.0,1.0,0.0,28.0,80.0,0.27,0.348,0.445,0.793,116.0,0.343,114.0,125.0,2.0,7.0,0.0,3.0,1.0,3H97/D,
2023,278.0,Daniel Vogelbach*,30.0,NYM,NL,0.2,104.0,319.0,275.0,33.0,64.0,8.0,0.0,13.0,48.0,0.0,0.0,42.0,81.0,0.233,0.339,0.404,0.742,105.0,0.327,105.0,111.0,6.0,2.0,0.0,0.0,1.0,DH,
2023,279.0,Joey Wendle*,33.0,MIA,NL,-0.4,112.0,318.0,297.0,33.0,63.0,16.0,3.0,2.0,20.0,7.0,1.0,13.0,67.0,0.212,0.248,0.306,0.554,47.0,0.248,36.0,91.0,8.0,2.0,3.0,3.0,0.0,6/H,
2023,280.0,Andruw Monasterio,26.0,MIL,NL,1.3,92.0,315.0,282.0,38.0,73.0,14.0,1.0,3.0,27.0,7.0,2.0,28.0,66.0,0.259,0.33,0.348,0.678,86.0,0.31,89.0,98.0,9.0,3.0,0.0,2.0,0.0,54/H6D,
2023,281.0,Owen Miller,26.0,MIL,NL,0.3,90.0,314.0,291.0,29.0,76.0,17.0,0.0,5.0,27.0,13.0,2.0,17.0,61.0,0.261,0.303,0.371,0.674,83.0,0.3,79.0,108.0,6.0,2.0,0.0,4.0,1.0,435H/7D9,
2023,282.0,Kyle Isbel*,26.0,KCR,AL,2.0,91.0,313.0,292.0,45.0,70.0,22.0,2.0,5.0,34.0,7.0,1.0,17.0,59.0,0.24,0.282,0.38,0.662,79.0,0.289,73.0,111.0,5.0,1.0,1.0,2.0,0.0,8/HD,
2023,283.0,Jake McCarthy*,25.0,ARI,NL,0.4,99.0,312.0,276.0,37.0,67.0,7.0,5.0,2.0,16.0,26.0,4.0,26.0,62.0,0.243,0.318,0.326,0.644,77.0,0.305,76.0,90.0,4.0,5.0,4.0,1.0,0.0,9H8/D,
2023,284.0,Aaron Hicks#,33.0,2TM,AL,0.5,93.0,312.0,269.0,44.0,68.0,9.0,1.0,8.0,36.0,6.0,0.0,42.0,69.0,0.253,0.353,0.383,0.735,106.0,0.328,106.0,103.0,3.0,0.0,0.0,1.0,1.0,879H/D,
2023,284.0,Aaron Hicks#,33.0,NYY,AL,-0.5,28.0,76.0,69.0,9.0,13.0,2.0,0.0,1.0,5.0,0.0,0.0,7.0,20.0,0.188,0.263,0.261,0.524,45.0,0.237,40.0,18.0,0.0,0.0,0.0,0.0,0.0,7/8HD,
2023,284.0,Aaron Hicks#,33.0,BAL,AL,1.1,65.0,236.0,200.0,35.0,55.0,7.0,1.0,7.0,31.0,6.0,0.0,35.0,49.0,0.275,0.381,0.425,0.806,127.0,0.357,127.0,85.0,3.0,0.0,0.0,1.0,1.0,897/DH,
2023,285.0,Eduardo Escobar#,34.0,2TM,2LG,-1.0,99.0,309.0,288.0,32.0,65.0,6.0,5.0,6.0,31.0,2.0,1.0,18.0,78.0,0.226,0.269,0.344,0.613,67.0,0.274,66.0,99.0,7.0,0.0,1.0,2.0,0.0,54H/D316,
2023,285.0,Eduardo Escobar#,34.0,NYM,NL,0.1,40.0,120.0,110.0,15.0,26.0,3.0,2.0,4.0,16.0,2.0,0.0,8.0,24.0,0.236,0.286,0.409,0.695,90.0,0.309,90.0,45.0,4.0,0.0,1.0,1.0,0.0,5/4HD6,
2023,285.0,Eduardo Escobar#,34.0,LAA,AL,-1.2,59.0,189.0,178.0,17.0,39.0,3.0,3.0,2.0,15.0,0.0,1.0,10.0,54.0,0.219,0.259,0.303,0.563,54.0,0.253,51.0,54.0,3.0,0.0,0.0,1.0,0.0,5H4/31D,
2023,286.0,Elehuris Montero,24.0,COL,NL,-0.1,85.0,307.0,284.0,40.0,69.0,15.0,2.0,11.0,39.0,0.0,0.0,15.0,111.0,0.243,0.29,0.426,0.716,84.0,0.319,86.0,121.0,5.0,5.0,0.0,3.0,0.0,3D5/H,
2023,287.0,Matt Thaiss*,28.0,LAA,AL,0.4,95.0,307.0,262.0,32.0,56.0,6.0,0.0,9.0,31.0,2.0,0.0,36.0,83.0,0.214,0.319,0.34,0.659,81.0,0.302,84.0,89.0,4.0,6.0,0.0,3.0,1.0,2H/D3,
2023,288.0,Miguel Vargas,23.0,LAD,NL,0.1,81.0,304.0,256.0,36.0,50.0,15.0,4.0,7.0,32.0,3.0,2.0,38.0,61.0,0.195,0.305,0.367,0.672,82.0,0.3,82.0,94.0,1.0,4.0,1.0,4.0,1.0,4H/3D,
2023,289.0,JJ Bleday*,25.0,OAK,AL,-0.1,82.0,303.0,256.0,35.0,50.0,11.0,0.0,10.0,27.0,5.0,1.0,42.0,72.0,0.195,0.31,0.355,0.666,88.0,0.299,90.0,91.0,3.0,2.0,0.0,3.0,0.0,789/HD,
2023,290.0,Patrick Wisdom,31.0,CHC,NL,0.5,97.0,302.0,268.0,43.0,55.0,8.0,1.0,23.0,46.0,4.0,2.0,30.0,111.0,0.205,0.289,0.5,0.789,112.0,0.334,110.0,134.0,4.0,2.0,1.0,1.0,0.0,5H3D/794,
2023,291.0,Danny Jansen,28.0,TOR,AL,1.6,86.0,301.0,268.0,38.0,61.0,15.0,0.0,17.0,53.0,0.0,0.0,23.0,62.0,0.228,0.312,0.474,0.786,114.0,0.337,113.0,127.0,3.0,10.0,0.0,0.0,1.0,2H/D,
2023,292.0,Zack Gelof,23.0,OAK,AL,2.5,69.0,300.0,270.0,40.0,72.0,20.0,1.0,14.0,32.0,14.0,2.0,26.0,82.0,0.267,0.337,0.504,0.84,134.0,0.361,130.0,136.0,5.0,3.0,0.0,1.0,1.0,4,
2023,293.0,Edmundo Sosa,27.0,PHI,NL,0.6,104.0,300.0,279.0,34.0,70.0,15.0,2.0,10.0,30.0,4.0,2.0,8.0,74.0,0.251,0.293,0.427,0.719,94.0,0.31,90.0,119.0,10.0,9.0,2.0,1.0,0.0,56H/48,
2023,294.0,Nick Madrigal,26.0,CHC,NL,1.3,92.0,294.0,270.0,34.0,71.0,16.0,1.0,2.0,28.0,10.0,2.0,10.0,24.0,0.263,0.311,0.352,0.663,83.0,0.298,80.0,95.0,3.0,9.0,5.0,0.0,0.0,5H4/D,
2023,295.0,Jordan Diaz,22.0,OAK,AL,-1.2,90.0,293.0,272.0,20.0,60.0,9.0,0.0,10.0,27.0,0.0,1.0,17.0,69.0,0.221,0.273,0.364,0.637,78.0,0.279,78.0,99.0,10.0,3.0,0.0,1.0,0.0,54D/H3,
2023,296.0,Nick Maton*,26.0,DET,AL,-1.3,93.0,293.0,249.0,29.0,43.0,9.0,0.0,8.0,32.0,1.0,2.0,38.0,73.0,0.173,0.288,0.305,0.593,65.0,0.267,65.0,76.0,4.0,3.0,1.0,2.0,1.0,54HD/6,
2023,297.0,Eric Haase,30.0,2TM,AL,-0.8,89.0,293.0,274.0,22.0,55.0,8.0,1.0,4.0,26.0,4.0,1.0,17.0,81.0,0.201,0.247,0.281,0.528,46.0,0.242,43.0,77.0,11.0,0.0,1.0,1.0,1.0,27H/D9,
2023,297.0,Eric Haase,30.0,DET,AL,-0.8,86.0,282.0,264.0,22.0,53.0,8.0,1.0,4.0,26.0,3.0,1.0,16.0,78.0,0.201,0.246,0.284,0.53,46.0,0.242,44.0,75.0,10.0,0.0,1.0,1.0,1.0,27H/D9,
2023,297.0,Eric Haase,30.0,CLE,AL,0.0,3.0,11.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.2,0.273,0.2,0.473,35.0,0.247,33.0,2.0,1.0,0.0,0.0,0.0,0.0,/2,
2023,298.0,Travis d'Arnaud,34.0,ATL,NL,0.2,74.0,292.0,267.0,31.0,60.0,13.0,0.0,11.0,39.0,0.0,0.0,21.0,67.0,0.225,0.288,0.397,0.685,84.0,0.3,81.0,106.0,6.0,3.0,0.0,1.0,0.0,2/DH,
2023,299.0,Travis Jankowski*,32.0,TEX,AL,1.6,107.0,287.0,247.0,34.0,65.0,12.0,1.0,1.0,30.0,19.0,1.0,35.0,42.0,0.263,0.357,0.332,0.689,93.0,0.332,100.0,82.0,6.0,2.0,1.0,2.0,0.0,7H98/D,
2023,300.0,Ildemaro Vargas#,31.0,WSN,NL,0.8,86.0,286.0,262.0,32.0,66.0,13.0,2.0,4.0,31.0,1.0,1.0,19.0,20.0,0.252,0.304,0.363,0.666,85.0,0.297,85.0,95.0,10.0,1.0,3.0,1.0,0.0,546H7/19,
2023,301.0,Emmanuel Rivera,27.0,ARI,NL,0.2,86.0,283.0,257.0,32.0,67.0,13.0,0.0,4.0,29.0,1.0,0.0,22.0,56.0,0.261,0.314,0.358,0.672,83.0,0.3,81.0,92.0,9.0,0.0,0.0,4.0,0.0,5H3/D,
2023,302.0,José Caballero,26.0,SEA,AL,2.5,104.0,280.0,231.0,37.0,51.0,9.0,1.0,4.0,26.0,26.0,3.0,28.0,66.0,0.221,0.343,0.32,0.663,92.0,0.323,99.0,74.0,0.0,17.0,0.0,4.0,0.0,4H6/5D7,
2023,303.0,C.J. Cron,33.0,2TM,2LG,-0.5,71.0,278.0,258.0,38.0,64.0,12.0,0.0,12.0,37.0,0.0,0.0,17.0,65.0,0.248,0.295,0.434,0.729,89.0,0.315,85.0,112.0,13.0,1.0,0.0,2.0,0.0,3/DH,
2023,303.0,C.J. Cron,33.0,COL,NL,0.0,56.0,224.0,208.0,31.0,54.0,12.0,0.0,11.0,32.0,0.0,0.0,13.0,50.0,0.26,0.304,0.476,0.78,99.0,0.333,96.0,99.0,10.0,1.0,0.0,2.0,0.0,3/DH,
2023,303.0,C.J. Cron,33.0,LAA,AL,-0.5,15.0,54.0,50.0,7.0,10.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,15.0,0.2,0.259,0.26,0.519,43.0,0.237,38.0,13.0,3.0,0.0,0.0,0.0,0.0,3/DH,
2023,304.0,Casey Schmitt,24.0,SFG,NL,-0.4,90.0,277.0,253.0,28.0,52.0,15.0,0.0,5.0,30.0,2.0,1.0,13.0,65.0,0.206,0.255,0.324,0.58,60.0,0.256,56.0,82.0,7.0,5.0,3.0,3.0,0.0,654H,
2023,305.0,Jacob Stallings,33.0,MIA,NL,-0.8,88.0,276.0,241.0,22.0,46.0,14.0,0.0,3.0,20.0,0.0,0.0,27.0,67.0,0.191,0.278,0.286,0.565,51.0,0.259,47.0,69.0,9.0,3.0,3.0,2.0,0.0,2/1DH,
2023,306.0,Jake Bauers*,27.0,NYY,AL,-0.9,84.0,272.0,242.0,28.0,49.0,15.0,0.0,12.0,30.0,3.0,2.0,27.0,95.0,0.202,0.279,0.413,0.693,87.0,0.301,86.0,100.0,3.0,0.0,0.0,3.0,0.0,973H/D,
2023,307.0,Stone Garrett,27.0,WSN,NL,1.9,89.0,271.0,234.0,40.0,63.0,17.0,0.0,9.0,40.0,3.0,1.0,26.0,82.0,0.269,0.343,0.457,0.801,121.0,0.354,126.0,107.0,6.0,3.0,0.0,5.0,0.0,7H9/D,
2023,308.0,Harold Castro*,29.0,COL,NL,-1.4,99.0,270.0,258.0,24.0,65.0,13.0,0.0,1.0,31.0,1.0,0.0,9.0,66.0,0.252,0.275,0.314,0.589,54.0,0.266,47.0,81.0,5.0,0.0,1.0,2.0,0.0,4H8/769D15,
2023,309.0,Gary Sánchez,30.0,2TM,NL,2.1,75.0,267.0,240.0,33.0,52.0,9.0,0.0,19.0,47.0,0.0,0.0,21.0,67.0,0.217,0.288,0.492,0.78,110.0,0.337,111.0,118.0,3.0,4.0,0.0,2.0,0.0,2/DH,
2023,309.0,Gary Sánchez,30.0,NYM,NL,-0.1,3.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.167,0.143,0.167,0.31,-14.0,0.128,-37.0,1.0,0.0,0.0,0.0,1.0,0.0,/2,
2023,309.0,Gary Sánchez,30.0,SDP,NL,2.3,72.0,260.0,234.0,33.0,51.0,9.0,0.0,19.0,46.0,0.0,0.0,21.0,64.0,0.218,0.292,0.5,0.792,113.0,0.343,115.0,117.0,3.0,4.0,0.0,1.0,0.0,2/DH,
2023,310.0,Tyler O'Neill,28.0,STL,NL,0.3,72.0,266.0,238.0,27.0,55.0,14.0,0.0,9.0,21.0,5.0,0.0,28.0,67.0,0.231,0.312,0.403,0.715,93.0,0.319,93.0,96.0,5.0,0.0,0.0,0.0,0.0,78/HD,
2023,311.0,Joshua Palacios*,27.0,PIT,NL,-0.2,91.0,264.0,247.0,26.0,59.0,9.0,2.0,10.0,40.0,5.0,0.0,12.0,56.0,0.239,0.279,0.413,0.692,85.0,0.3,78.0,102.0,7.0,2.0,2.0,1.0,0.0,9H78/D,
2023,312.0,Oscar Colás*,24.0,CHW,AL,-1.5,75.0,263.0,245.0,32.0,53.0,9.0,0.0,5.0,19.0,4.0,3.0,12.0,71.0,0.216,0.257,0.314,0.571,57.0,0.247,49.0,77.0,5.0,2.0,2.0,2.0,1.0,9/8HD,
2023,313.0,Trey Mancini,31.0,CHC,NL,-1.1,79.0,263.0,235.0,31.0,55.0,12.0,0.0,4.0,28.0,0.0,0.0,21.0,78.0,0.234,0.299,0.336,0.635,75.0,0.281,71.0,79.0,5.0,2.0,0.0,3.0,1.0,3DH/9,
2023,314.0,Nicky Lopez*,28.0,2TM,2LG,1.8,93.0,262.0,225.0,32.0,52.0,8.0,3.0,1.0,25.0,6.0,2.0,26.0,40.0,0.231,0.326,0.307,0.632,75.0,0.292,76.0,69.0,3.0,6.0,4.0,1.0,0.0,456H/317D,
2023,314.0,Nicky Lopez*,28.0,KCR,AL,1.0,68.0,190.0,160.0,19.0,34.0,5.0,3.0,0.0,13.0,4.0,2.0,21.0,30.0,0.213,0.323,0.281,0.604,68.0,0.278,67.0,45.0,3.0,5.0,4.0,0.0,0.0,45/H637D,
2023,314.0,Nicky Lopez*,28.0,ATL,NL,0.8,25.0,72.0,65.0,13.0,18.0,3.0,0.0,1.0,12.0,2.0,0.0,5.0,10.0,0.277,0.333,0.369,0.703,91.0,0.33,98.0,24.0,0.0,1.0,0.0,1.0,0.0,4/6135H,
2023,315.0,Kyle Higashioka,33.0,NYY,AL,-0.3,92.0,260.0,242.0,24.0,57.0,13.0,0.0,10.0,34.0,0.0,0.0,14.0,74.0,0.236,0.274,0.413,0.687,85.0,0.295,81.0,100.0,5.0,0.0,1.0,3.0,0.0,2/HD,
2023,316.0,Vinnie Pasquantino*,25.0,KCR,AL,0.0,61.0,260.0,231.0,24.0,57.0,17.0,0.0,9.0,26.0,0.0,0.0,25.0,31.0,0.247,0.324,0.437,0.762,106.0,0.328,104.0,101.0,7.0,2.0,0.0,1.0,2.0,3D/H,
2023,317.0,Rodolfo Castro,24.0,2TM,NL,-0.4,92.0,256.0,227.0,21.0,48.0,7.0,0.0,6.0,24.0,1.0,4.0,23.0,74.0,0.211,0.297,0.322,0.618,69.0,0.278,71.0,73.0,4.0,5.0,0.0,1.0,1.0,46H5/D,
2023,317.0,Rodolfo Castro,24.0,PIT,NL,0.0,78.0,224.0,197.0,19.0,45.0,7.0,0.0,6.0,22.0,1.0,4.0,21.0,62.0,0.228,0.317,0.355,0.672,83.0,0.301,87.0,70.0,4.0,5.0,0.0,1.0,1.0,46H/5D,
2023,317.0,Rodolfo Castro,24.0,PHI,NL,-0.4,14.0,32.0,30.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,0.1,0.156,0.1,0.256,-27.0,0.119,-46.0,3.0,0.0,0.0,0.0,0.0,0.0,/54HD,
2023,318.0,Dylan Carlson#,24.0,STL,NL,0.5,76.0,255.0,219.0,27.0,48.0,8.0,1.0,5.0,27.0,3.0,0.0,26.0,49.0,0.219,0.318,0.333,0.651,78.0,0.3,80.0,73.0,4.0,7.0,0.0,3.0,0.0,89/H7D,
2023,319.0,Henry Davis,23.0,PIT,NL,-1.5,62.0,255.0,225.0,27.0,48.0,10.0,0.0,7.0,24.0,3.0,5.0,25.0,69.0,0.213,0.302,0.351,0.653,77.0,0.283,74.0,79.0,3.0,4.0,0.0,1.0,2.0,9D/2H,
2023,320.0,Stuart Fairchild,27.0,CIN,NL,0.4,97.0,255.0,219.0,34.0,50.0,16.0,2.0,5.0,28.0,10.0,3.0,25.0,69.0,0.228,0.321,0.388,0.71,89.0,0.318,88.0,85.0,2.0,6.0,3.0,2.0,0.0,798H/D,
2023,321.0,Santiago Espinal,28.0,TOR,AL,0.3,93.0,254.0,230.0,30.0,57.0,14.0,0.0,2.0,25.0,2.0,1.0,18.0,36.0,0.248,0.31,0.335,0.644,79.0,0.291,80.0,77.0,5.0,3.0,2.0,1.0,1.0,45H6/D,
2023,322.0,Matt Wallner*,25.0,MIN,AL,2.2,76.0,254.0,213.0,42.0,53.0,11.0,1.0,14.0,41.0,2.0,1.0,28.0,80.0,0.249,0.37,0.507,0.877,138.0,0.386,146.0,108.0,1.0,13.0,0.0,0.0,1.0,79/DH,
2023,323.0,Luis Matos,21.0,SFG,NL,-0.4,76.0,253.0,228.0,24.0,57.0,13.0,1.0,2.0,14.0,3.0,0.0,20.0,33.0,0.25,0.319,0.342,0.661,85.0,0.308,91.0,78.0,3.0,3.0,2.0,0.0,0.0,897/HD,
2023,324.0,Kevin Newman,29.0,CIN,NL,-0.4,74.0,253.0,225.0,28.0,57.0,16.0,0.0,3.0,28.0,8.0,1.0,17.0,34.0,0.253,0.311,0.364,0.675,80.0,0.307,78.0,82.0,7.0,4.0,2.0,5.0,0.0,564H/3D,
2023,325.0,Zack Short,28.0,DET,AL,0.5,110.0,253.0,221.0,17.0,45.0,9.0,0.0,7.0,33.0,5.0,0.0,28.0,66.0,0.204,0.292,0.339,0.631,75.0,0.284,72.0,75.0,3.0,0.0,3.0,1.0,0.0,465H/189D,
2023,326.0,Garrett Hampson,28.0,MIA,NL,1.1,98.0,252.0,221.0,30.0,61.0,12.0,1.0,3.0,23.0,5.0,0.0,23.0,67.0,0.276,0.349,0.38,0.729,95.0,0.342,103.0,84.0,3.0,3.0,3.0,2.0,0.0,689H47/5D,
2023,327.0,Mike Ford*,30.0,SEA,AL,0.8,83.0,251.0,219.0,32.0,50.0,6.0,0.0,16.0,34.0,0.0,0.0,24.0,81.0,0.228,0.323,0.475,0.798,124.0,0.341,123.0,104.0,4.0,7.0,0.0,1.0,0.0,DH3/1,
2023,328.0,Kolten Wong*,32.0,2TM,2LG,-0.7,87.0,250.0,224.0,25.0,41.0,6.0,0.0,4.0,27.0,3.0,2.0,18.0,53.0,0.183,0.256,0.263,0.519,48.0,0.233,46.0,59.0,1.0,5.0,0.0,3.0,0.0,4H/D,
2023,328.0,Kolten Wong*,32.0,SEA,AL,-1.1,67.0,216.0,194.0,21.0,32.0,6.0,0.0,2.0,19.0,1.0,1.0,16.0,46.0,0.165,0.241,0.227,0.468,35.0,0.213,33.0,44.0,0.0,4.0,0.0,2.0,0.0,4/H,
2023,328.0,Kolten Wong*,32.0,LAD,NL,0.4,20.0,34.0,30.0,4.0,9.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,7.0,0.3,0.353,0.5,0.853,129.0,0.363,128.0,15.0,1.0,1.0,0.0,1.0,0.0,H4/D,
2023,329.0,Rob Refsnyder,32.0,BOS,AL,0.4,89.0,243.0,202.0,31.0,50.0,9.0,1.0,1.0,28.0,7.0,2.0,33.0,47.0,0.248,0.365,0.317,0.682,87.0,0.327,98.0,64.0,8.0,5.0,1.0,1.0,0.0,7H8/D9,
2023,330.0,Tyrone Taylor,29.0,MIL,NL,0.4,81.0,243.0,231.0,36.0,54.0,17.0,1.0,10.0,35.0,9.0,0.0,8.0,55.0,0.234,0.267,0.446,0.713,91.0,0.313,86.0,103.0,10.0,3.0,0.0,1.0,0.0,97H/8D,
2023,331.0,Joey Votto*,39.0,CIN,NL,-0.1,65.0,242.0,208.0,26.0,42.0,6.0,0.0,14.0,38.0,0.0,0.0,27.0,62.0,0.202,0.314,0.433,0.747,97.0,0.328,97.0,90.0,2.0,7.0,0.0,0.0,0.0,3D/H,
