season,Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
2024,609.0,Tyler Mahle,29.0,TEX,AL,0.0,0.0,1.0,0.0,4.97,3.0,3.0,0.0,0.0,0.0,0.0,12.2,14.0,7.0,7.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0,56.0,78.0,3.8,1.421,9.9,0.7,2.8,7.1,2.5,
2024,610.0,Erik Sabrowski*,26.0,CLE,AL,0.6,0.0,0.0,,0.0,8.0,0.0,4.0,0.0,0.0,1.0,12.2,6.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,1.0,47.0,,1.11,0.789,4.3,0.0,2.8,13.5,4.75,
2024,611.0,Seth Halvorsen,24.0,COL,NL,0.7,2.0,1.0,0.667,1.46,12.0,0.0,8.0,0.0,0.0,2.0,12.1,8.0,3.0,2.0,2.0,2.0,0.0,13.0,1.0,1.0,0.0,46.0,332.0,3.9,0.811,5.8,1.5,1.5,9.5,6.5,
2024,612.0,Jimmy Herget,30.0,ATL,NL,0.1,0.0,1.0,0.0,4.38,8.0,0.0,7.0,0.0,0.0,0.0,12.1,13.0,6.0,6.0,2.0,3.0,0.0,15.0,0.0,0.0,0.0,52.0,97.0,3.57,1.297,9.5,1.5,2.2,10.9,5.0,
2024,613.0,Luis Peralta*,23.0,COL,NL,0.8,0.0,0.0,,0.73,15.0,0.0,1.0,0.0,0.0,0.0,12.1,7.0,1.0,1.0,0.0,5.0,0.0,14.0,2.0,0.0,2.0,49.0,664.0,2.6,0.973,5.1,0.0,3.6,10.2,2.8,
2024,614.0,Carlos Rodriguez,22.0,MIL,NL,-0.4,0.0,3.0,0.0,7.3,3.0,3.0,0.0,0.0,0.0,0.0,12.1,19.0,11.0,10.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,57.0,58.0,5.6,1.784,13.9,2.2,2.2,6.6,3.0,
2024,615.0,Antonio Senzatela,29.0,COL,NL,0.0,0.0,1.0,0.0,6.57,3.0,3.0,0.0,0.0,0.0,0.0,12.1,15.0,10.0,9.0,3.0,8.0,0.0,7.0,0.0,1.0,0.0,54.0,74.0,7.14,1.865,10.9,2.2,5.8,5.1,0.88,
2024,616.0,Nick Vespi*,28.0,BAL,AL,0.2,0.0,0.0,,2.92,11.0,0.0,8.0,0.0,0.0,0.0,12.1,10.0,4.0,4.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,49.0,136.0,3.49,1.054,7.3,0.7,2.2,6.6,3.0,
2024,617.0,Josh Walker*,29.0,NYM,NL,0.0,0.0,0.0,,5.11,10.0,0.0,5.0,0.0,0.0,0.0,12.1,13.0,7.0,7.0,1.0,6.0,0.0,11.0,0.0,1.0,2.0,55.0,79.0,3.9,1.541,9.5,0.7,4.4,8.0,1.83,
2024,618.0,Shane Bieber,29.0,CLE,AL,0.7,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,45.0,,0.08,0.917,7.5,0.0,0.8,15.0,20.0,
2024,619.0,Ben Heller,32.0,PIT,NL,-0.7,0.0,1.0,0.0,11.25,8.0,0.0,2.0,0.0,0.0,0.0,12.0,19.0,16.0,15.0,1.0,6.0,1.0,15.0,6.0,0.0,0.0,66.0,38.0,4.75,2.083,14.3,0.8,4.5,11.3,2.5,
2024,620.0,John McMillon,26.0,MIA,NL,0.6,2.0,1.0,0.667,1.5,10.0,0.0,5.0,0.0,0.0,0.0,12.0,7.0,4.0,2.0,1.0,5.0,0.0,13.0,0.0,0.0,0.0,47.0,293.0,3.33,1.0,5.3,0.8,3.8,9.8,2.6,
2024,621.0,Zach Plesac,29.0,LAA,AL,-0.3,1.0,1.0,0.5,8.25,3.0,3.0,0.0,0.0,0.0,0.0,12.0,12.0,11.0,11.0,4.0,7.0,0.0,5.0,0.0,0.0,0.0,54.0,52.0,8.42,1.583,9.0,3.0,5.3,3.8,0.71,
2024,622.0,Vinny Nittoli,33.0,2TM,AL,0.4,0.0,1.0,0.0,1.5,9.0,0.0,2.0,0.0,0.0,0.0,12.0,10.0,2.0,2.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,46.0,278.0,3.42,1.0,7.5,0.8,1.5,6.0,4.0,
2024,622.0,Vinny Nittoli,33.0,OAK,AL,0.2,0.0,1.0,0.0,2.25,7.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,32.0,184.0,4.29,1.25,9.0,1.1,2.3,5.6,2.5,
2024,622.0,Vinny Nittoli,33.0,BAL,AL,0.2,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,,1.67,0.5,4.5,0.0,0.0,6.8,,
2024,623.0,Nick Avila,26.0,SFG,NL,-0.3,1.0,0.0,1.0,8.49,8.0,0.0,4.0,0.0,0.0,0.0,11.2,17.0,12.0,11.0,2.0,3.0,0.0,14.0,0.0,0.0,0.0,55.0,47.0,3.77,1.714,13.1,1.5,2.3,10.8,4.67,
2024,624.0,Jake Bloss,23.0,HOU,AL,-0.2,0.0,1.0,0.0,6.94,3.0,3.0,0.0,0.0,0.0,0.0,11.2,16.0,9.0,9.0,5.0,3.0,0.0,11.0,0.0,0.0,2.0,55.0,60.0,7.62,1.629,12.3,3.9,2.3,8.5,3.67,
2024,625.0,Kumar Rocker,24.0,TEX,AL,0.0,0.0,2.0,0.0,3.86,3.0,3.0,0.0,0.0,0.0,0.0,11.2,12.0,6.0,5.0,1.0,6.0,0.0,14.0,1.0,0.0,1.0,55.0,101.0,3.68,1.543,9.3,0.8,4.6,10.8,2.33,
2024,626.0,Peter Strzelecki,29.0,CLE,AL,0.2,0.0,0.0,,2.31,10.0,0.0,6.0,0.0,0.0,0.0,11.2,11.0,3.0,3.0,1.0,3.0,0.0,9.0,1.0,0.0,0.0,47.0,179.0,3.77,1.2,8.5,0.8,2.3,6.9,3.0,
2024,627.0,Easton Lucas*,27.0,3TM,AL,-0.6,1.0,0.0,1.0,10.8,8.0,0.0,2.0,0.0,0.0,0.0,11.2,17.0,15.0,14.0,1.0,9.0,0.0,10.0,1.0,0.0,0.0,61.0,41.0,5.14,2.229,13.1,0.8,6.9,7.7,1.11,
2024,627.0,Easton Lucas*,27.0,OAK,AL,-0.2,0.0,0.0,,14.73,3.0,0.0,2.0,0.0,0.0,0.0,3.2,8.0,7.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,23.0,30.0,2.35,3.0,19.6,0.0,7.4,14.7,2.0,
2024,627.0,Easton Lucas*,27.0,DET,AL,0.0,1.0,0.0,1.0,5.4,3.0,0.0,0.0,0.0,0.0,0.0,3.1,3.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,16.0,85.0,4.67,1.5,8.1,0.0,5.4,5.4,1.0,
2024,627.0,Easton Lucas*,27.0,TOR,AL,-0.3,0.0,0.0,,11.57,2.0,0.0,0.0,0.0,0.0,0.0,4.2,6.0,6.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,22.0,38.0,7.67,2.143,11.6,1.9,7.7,3.9,0.5,
2024,628.0,Johnny Cueto,38.0,LAA,AL,-0.2,0.0,2.0,0.0,7.15,2.0,2.0,0.0,0.0,0.0,0.0,11.1,14.0,9.0,9.0,4.0,3.0,1.0,6.0,0.0,0.0,0.0,50.0,60.0,7.49,1.5,11.1,3.2,2.4,4.8,2.0,
2024,629.0,Logan Gillaspie,27.0,SDP,NL,-0.2,0.0,0.0,,7.15,9.0,0.0,4.0,0.0,0.0,0.0,11.1,15.0,9.0,9.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,49.0,59.0,4.49,1.324,11.9,1.6,0.0,5.6,,
2024,630.0,Yoendrys Gómez,24.0,NYY,AL,0.1,0.0,0.0,,3.97,5.0,0.0,3.0,0.0,0.0,0.0,11.1,11.0,5.0,5.0,2.0,7.0,0.0,10.0,1.0,0.0,1.0,54.0,105.0,5.81,1.588,8.7,1.6,5.6,7.9,1.43,
2024,631.0,Kevin Herget,33.0,MIL,NL,0.3,0.0,0.0,,1.59,7.0,0.0,5.0,0.0,0.0,1.0,11.1,6.0,2.0,2.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,43.0,269.0,3.52,0.794,4.8,0.8,2.4,7.1,3.0,
2024,632.0,Brett de Geus,26.0,3TM,2LG,-0.2,0.0,2.0,0.0,7.15,13.0,0.0,5.0,0.0,0.0,0.0,11.1,14.0,10.0,9.0,0.0,4.0,0.0,7.0,3.0,1.0,0.0,52.0,63.0,3.78,1.588,11.1,0.0,3.2,5.6,1.75,
2024,632.0,Brett de Geus,26.0,2TM,AL,-0.2,0.0,0.0,,7.94,6.0,0.0,3.0,0.0,0.0,0.0,5.2,7.0,5.0,5.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,25.0,55.0,4.22,1.588,11.1,0.0,3.2,4.8,1.5,
2024,632.0,Brett de Geus,26.0,SEA,AL,0.1,0.0,0.0,,2.7,4.0,0.0,3.0,0.0,0.0,0.0,3.1,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,14.0,154.0,3.77,1.2,10.8,0.0,0.0,5.4,,
2024,632.0,Brett de Geus,26.0,MIA,NL,-0.1,0.0,2.0,0.0,6.35,7.0,0.0,2.0,0.0,0.0,0.0,5.2,7.0,5.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,27.0,71.0,3.34,1.588,11.1,0.0,3.2,6.4,2.0,
2024,632.0,Brett de Geus,26.0,TOR,AL,-0.2,0.0,0.0,,15.43,2.0,0.0,0.0,0.0,0.0,0.0,2.1,3.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,31.0,4.88,2.143,11.6,0.0,7.7,3.9,0.5,
2024,633.0,Ryan Borucki*,30.0,PIT,NL,-0.4,0.0,0.0,,7.36,14.0,0.0,3.0,0.0,0.0,0.0,11.0,14.0,10.0,9.0,2.0,4.0,0.0,13.0,1.0,0.0,0.0,51.0,58.0,4.53,1.636,11.5,1.6,3.3,10.6,3.25,
2024,634.0,J.P. Feyereisen,31.0,LAD,NL,-0.3,0.0,1.0,0.0,8.18,10.0,0.0,6.0,0.0,0.0,1.0,11.0,11.0,10.0,10.0,3.0,5.0,0.0,9.0,1.0,0.0,0.0,48.0,50.0,6.71,1.455,9.0,2.5,4.1,7.4,1.8,
2024,635.0,Parker Mushinski*,28.0,HOU,AL,-0.3,0.0,0.0,,6.55,10.0,0.0,2.0,0.0,0.0,0.0,11.0,11.0,10.0,8.0,1.0,5.0,0.0,3.0,1.0,0.0,1.0,50.0,64.0,5.44,1.455,9.0,0.8,4.1,2.5,0.6,
2024,636.0,Sean Reynolds,26.0,SDP,NL,0.3,0.0,0.0,,0.82,9.0,0.0,3.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,0.0,5.0,0.0,21.0,1.0,0.0,0.0,49.0,518.0,0.98,1.364,8.2,0.0,4.1,17.2,4.2,
2024,637.0,Josh Rogers*,29.0,COL,NL,-0.1,2.0,0.0,1.0,6.55,6.0,0.0,2.0,0.0,0.0,0.0,11.0,15.0,8.0,8.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,50.0,74.0,5.17,1.636,12.3,0.8,2.5,2.5,1.0,
2024,638.0,Kai-Wei Teng,25.0,SFG,NL,-0.3,0.0,0.0,,9.82,4.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,12.0,12.0,2.0,8.0,0.0,7.0,1.0,0.0,1.0,55.0,41.0,6.71,2.091,12.3,1.6,6.5,5.7,0.88,
2024,639.0,Joan Adon,25.0,WSN,NL,-0.1,0.0,0.0,,6.75,8.0,1.0,5.0,0.0,0.0,0.0,10.2,12.0,8.0,8.0,2.0,4.0,0.0,6.0,1.0,0.0,0.0,48.0,62.0,5.88,1.5,10.1,1.7,3.4,5.1,1.5,
2024,640.0,Jacob deGrom,36.0,TEX,AL,0.4,0.0,0.0,,1.69,3.0,3.0,0.0,0.0,0.0,0.0,10.2,11.0,2.0,2.0,1.0,1.0,0.0,14.0,1.0,0.0,0.0,44.0,232.0,2.32,1.125,9.3,0.8,0.8,11.8,14.0,
2024,641.0,Jaden Hill,24.0,COL,NL,0.0,0.0,0.0,,5.06,9.0,0.0,2.0,0.0,0.0,0.0,10.2,8.0,7.0,6.0,2.0,4.0,0.0,6.0,2.0,0.0,1.0,45.0,96.0,6.17,1.125,6.8,1.7,3.4,5.1,1.5,
2024,642.0,Caleb Kilian,27.0,CHC,NL,0.0,0.0,1.0,0.0,4.22,2.0,1.0,0.0,0.0,0.0,0.0,10.2,11.0,6.0,5.0,2.0,6.0,0.0,7.0,0.0,0.0,1.0,48.0,98.0,5.98,1.594,9.3,1.7,5.1,5.9,1.17,
2024,643.0,Kyle Nelson*,27.0,ARI,NL,0.1,0.0,0.0,,4.22,11.0,0.0,4.0,0.0,0.0,0.0,10.2,8.0,5.0,5.0,2.0,4.0,1.0,8.0,0.0,0.0,0.0,42.0,102.0,5.23,1.125,6.8,1.7,3.4,6.8,2.0,
2024,644.0,Ricardo Pinto,30.0,PHI,NL,-0.5,0.0,0.0,,10.97,6.0,0.0,5.0,0.0,0.0,1.0,10.2,19.0,14.0,13.0,2.0,5.0,0.0,8.0,2.0,0.0,0.0,59.0,39.0,6.07,2.25,16.0,1.7,4.2,6.8,1.6,
2024,645.0,Austin Warren,28.0,SFG,NL,0.3,0.0,0.0,,1.69,6.0,0.0,3.0,0.0,0.0,0.0,10.2,9.0,2.0,2.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,42.0,239.0,4.48,1.313,7.6,0.8,4.2,5.9,1.4,
2024,646.0,Humberto Castellanos,26.0,ARI,NL,-0.1,0.0,0.0,,5.23,7.0,0.0,4.0,0.0,0.0,1.0,10.1,11.0,6.0,6.0,0.0,4.0,0.0,7.0,2.0,0.0,1.0,48.0,83.0,3.55,1.452,9.6,0.0,3.5,6.1,1.75,
2024,647.0,Caden Dana,20.0,LAA,AL,-0.5,1.0,2.0,0.333,9.58,3.0,3.0,0.0,0.0,0.0,0.0,10.1,14.0,12.0,11.0,5.0,7.0,0.0,8.0,1.0,0.0,0.0,52.0,45.0,10.23,2.032,12.2,4.4,6.1,7.0,1.14,
2024,648.0,Jacob Lopez*,26.0,TBR,AL,0.0,0.0,0.0,,5.23,4.0,1.0,1.0,0.0,0.0,0.0,10.1,5.0,7.0,6.0,2.0,7.0,0.0,8.0,2.0,0.0,0.0,46.0,79.0,6.75,1.161,4.4,1.7,6.1,7.0,1.14,
2024,649.0,Joey Lucchesi*,31.0,NYM,NL,0.0,0.0,2.0,0.0,5.23,2.0,2.0,0.0,0.0,0.0,0.0,10.1,8.0,6.0,6.0,1.0,8.0,0.0,7.0,0.0,0.0,1.0,46.0,78.0,5.39,1.548,7.0,0.9,7.0,6.1,0.88,
2024,650.0,Kirby Snead*,29.0,SEA,AL,0.0,0.0,0.0,,4.35,11.0,0.0,2.0,0.0,0.0,0.0,10.1,12.0,5.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,48.0,88.0,3.84,1.839,10.5,0.0,6.1,6.1,1.0,
2024,651.0,Diego Castillo,30.0,MIN,AL,0.2,0.0,0.0,,2.7,7.0,0.0,3.0,0.0,0.0,0.0,10.0,8.0,3.0,3.0,0.0,8.0,0.0,6.0,0.0,0.0,1.0,43.0,161.0,4.37,1.6,7.2,0.0,7.2,5.4,0.75,
2024,652.0,Luis Guerrero,23.0,BOS,AL,0.5,0.0,0.0,,0.0,9.0,0.0,2.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,36.0,,1.97,0.8,5.4,0.0,1.8,8.1,4.5,
2024,653.0,Tyler Matzek*,33.0,ATL,NL,-0.5,0.0,0.0,,9.9,11.0,0.0,1.0,0.0,0.0,0.0,10.0,16.0,11.0,11.0,3.0,3.0,0.0,10.0,0.0,0.0,2.0,48.0,43.0,5.97,1.9,14.4,2.7,2.7,9.0,3.33,
2024,654.0,Sean Newcomb*,31.0,OAK,AL,-0.1,1.0,0.0,1.0,6.3,7.0,0.0,3.0,0.0,0.0,0.0,10.0,9.0,7.0,7.0,2.0,8.0,1.0,7.0,1.0,0.0,0.0,45.0,65.0,7.07,1.7,8.1,1.8,7.2,6.3,0.88,
2024,655.0,Jacob Waguespack,30.0,TBR,AL,-0.1,0.0,0.0,,5.4,4.0,1.0,1.0,0.0,0.0,0.0,10.0,13.0,7.0,6.0,1.0,10.0,0.0,11.0,0.0,0.0,1.0,51.0,77.0,5.27,2.3,11.7,0.9,9.0,9.9,1.1,
2024,656.0,Joel Kuhnel,29.0,2TM,AL,0.1,0.0,0.0,,4.5,6.0,0.0,3.0,0.0,0.0,0.0,10.0,8.0,5.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,39.0,95.0,3.77,0.8,7.2,0.9,0.0,4.5,,
2024,656.0,Joel Kuhnel,29.0,HOU,AL,-0.1,0.0,0.0,,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,27.0,3.67,2.0,18.0,0.0,0.0,4.5,,
2024,656.0,Joel Kuhnel,29.0,TBR,AL,0.3,0.0,0.0,,1.13,5.0,0.0,3.0,0.0,0.0,0.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,28.0,371.0,3.79,0.5,4.5,1.1,0.0,4.5,,
2024,657.0,Nick Burdi,31.0,NYY,AL,0.3,1.0,0.0,1.0,1.86,12.0,0.0,1.0,0.0,0.0,0.0,9.2,5.0,2.0,2.0,1.0,9.0,0.0,12.0,2.0,0.0,3.0,45.0,224.0,5.44,1.448,4.7,0.9,8.4,11.2,1.33,
2024,658.0,Jhonathan Díaz*,27.0,SEA,AL,-0.1,0.0,1.0,0.0,4.66,5.0,1.0,3.0,0.0,0.0,0.0,9.2,14.0,6.0,5.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,47.0,83.0,5.13,1.759,13.0,1.9,2.8,7.4,2.67,
2024,659.0,Randy Dobnak,29.0,MIN,AL,0.0,0.0,0.0,,5.59,5.0,0.0,3.0,0.0,0.0,0.0,9.2,11.0,6.0,6.0,1.0,5.0,1.0,7.0,0.0,0.0,1.0,45.0,78.0,4.61,1.655,10.2,0.9,4.7,6.5,1.4,
2024,660.0,Mason Montgomery*,24.0,TBR,AL,0.4,0.0,0.0,,1.86,9.0,0.0,1.0,0.0,0.0,0.0,9.2,6.0,2.0,2.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,37.0,222.0,1.2,1.138,5.6,0.0,4.7,15.8,3.4,
2024,661.0,Jack O'Loughlin*,24.0,OAK,AL,0.1,0.0,0.0,,4.66,4.0,0.0,1.0,0.0,0.0,0.0,9.2,13.0,5.0,5.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,47.0,88.0,4.82,1.862,12.1,0.9,4.7,5.6,1.2,
2024,662.0,Luis Frías,26.0,2TM,2LG,-0.8,0.0,1.0,0.0,13.97,11.0,0.0,5.0,0.0,0.0,0.0,9.2,19.0,16.0,15.0,2.0,7.0,0.0,12.0,0.0,0.0,2.0,53.0,32.0,5.55,2.69,17.7,1.9,6.5,11.2,1.71,
2024,662.0,Luis Frías,26.0,ARI,NL,-0.4,0.0,1.0,0.0,9.95,7.0,0.0,4.0,0.0,0.0,0.0,6.1,11.0,8.0,7.0,1.0,4.0,0.0,7.0,0.0,0.0,1.0,31.0,44.0,4.9,2.368,15.6,1.4,5.7,9.9,1.75,
2024,662.0,Luis Frías,26.0,TOR,AL,-0.4,0.0,0.0,,21.6,4.0,0.0,1.0,0.0,0.0,0.0,3.1,8.0,8.0,8.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,22.0,21.0,6.77,3.3,21.6,2.7,8.1,13.5,1.67,
2024,663.0,Lake Bachar,29.0,MIA,NL,0.0,0.0,1.0,0.0,3.86,10.0,0.0,0.0,0.0,0.0,0.0,9.1,10.0,5.0,4.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,40.0,115.0,4.88,1.5,9.6,1.9,3.9,10.6,2.75,
2024,664.0,Casey Legumina,27.0,CIN,NL,-0.3,0.0,0.0,,8.68,6.0,0.0,6.0,0.0,0.0,0.0,9.1,15.0,11.0,9.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,47.0,52.0,5.42,1.821,14.5,1.9,1.9,6.8,3.5,
2024,665.0,Tyler Duffey,33.0,KCR,AL,0.0,1.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,5.0,0.0,8.0,0.0,10.0,1.0,0.0,0.0,42.0,85.0,3.94,1.667,7.0,0.0,8.0,10.0,1.25,
2024,666.0,Geoff Hartlieb,30.0,COL,NL,-0.4,0.0,0.0,,9.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,10.0,9.0,1.0,4.0,1.0,7.0,0.0,1.0,2.0,44.0,54.0,4.39,1.889,13.0,1.0,4.0,7.0,1.75,
2024,667.0,Spencer Strider,25.0,ATL,NL,-0.1,0.0,0.0,,7.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,7.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,42.0,62.0,5.05,1.667,10.0,2.0,5.0,12.0,2.4,
2024,668.0,Josh Winder,27.0,MIN,AL,0.1,0.0,0.0,,3.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,7.0,4.0,3.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,38.0,145.0,1.94,0.889,7.0,0.0,1.0,10.0,10.0,
2024,669.0,Wes Parsons,31.0,2TM,AL,0.0,0.0,0.0,,6.0,4.0,0.0,3.0,0.0,0.0,0.0,9.0,10.0,6.0,6.0,2.0,2.0,0.0,7.0,0.0,1.0,0.0,38.0,73.0,5.17,1.333,10.0,2.0,2.0,7.0,3.5,
2024,669.0,Wes Parsons,31.0,TOR,AL,-0.2,0.0,0.0,,10.8,2.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,23.0,41.0,8.77,1.6,10.8,3.6,3.6,3.6,1.0,
2024,669.0,Wes Parsons,31.0,CLE,AL,0.2,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,,0.67,1.0,9.0,0.0,0.0,11.3,,
2024,670.0,Matt Carasiti,32.0,COL,NL,-0.5,0.0,1.0,0.0,10.38,7.0,0.0,1.0,0.0,0.0,0.0,8.2,16.0,10.0,10.0,2.0,3.0,0.0,7.0,1.0,0.0,0.0,43.0,47.0,5.94,2.192,16.6,2.1,3.1,7.3,2.33,
2024,671.0,Paolo Espino,37.0,TOR,AL,-0.3,0.0,1.0,0.0,8.31,3.0,1.0,0.0,0.0,0.0,0.0,8.2,14.0,8.0,8.0,3.0,5.0,0.0,3.0,1.0,0.0,0.0,44.0,51.0,9.05,2.192,14.5,3.1,5.2,3.1,0.6,
2024,672.0,Chase Shugart,27.0,BOS,AL,0.0,0.0,0.0,,4.15,6.0,0.0,4.0,0.0,0.0,1.0,8.2,8.0,4.0,4.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,36.0,104.0,3.86,1.269,8.3,1.0,3.1,8.3,2.67,
2024,673.0,Andrew Walters,23.0,CLE,AL,0.3,1.0,0.0,1.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,8.2,1.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,32.0,,3.51,0.692,1.0,0.0,5.2,6.2,1.2,
2024,674.0,Phil Bickford,28.0,NYY,AL,-0.3,0.0,0.0,,8.64,8.0,0.0,4.0,0.0,0.0,0.0,8.1,10.0,9.0,8.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,39.0,49.0,4.01,1.32,10.8,1.1,1.1,6.5,6.0,
2024,675.0,Ben Casparius,25.0,LAD,NL,0.2,2.0,0.0,1.0,2.16,3.0,0.0,0.0,0.0,0.0,0.0,8.1,9.0,3.0,2.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,37.0,192.0,1.73,1.56,9.7,0.0,4.3,13.0,3.0,
2024,676.0,Tyler Gilbert*,30.0,PHI,NL,0.1,0.0,0.0,,3.24,6.0,0.0,2.0,0.0,0.0,0.0,8.1,10.0,3.0,3.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,38.0,135.0,4.85,1.44,10.8,1.1,2.2,4.3,2.0,
2024,677.0,Josiah Gray,26.0,WSN,NL,-0.5,0.0,2.0,0.0,14.04,2.0,2.0,0.0,0.0,0.0,0.0,8.1,15.0,13.0,13.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,44.0,30.0,5.93,2.4,16.2,2.2,5.4,9.7,1.8,
2024,678.0,Jackson Rutledge,25.0,WSN,NL,0.2,0.0,0.0,,3.24,3.0,1.0,1.0,0.0,0.0,0.0,8.1,8.0,3.0,3.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,34.0,131.0,3.65,1.2,8.6,1.1,2.2,9.7,4.5,
2024,679.0,Trey Wingenter,30.0,2TM,2LG,-0.2,0.0,0.0,,9.72,7.0,0.0,5.0,0.0,0.0,0.0,8.1,13.0,9.0,9.0,2.0,4.0,0.0,6.0,0.0,0.0,1.0,42.0,45.0,6.29,2.04,14.0,2.2,4.3,6.5,1.5,
2024,679.0,Trey Wingenter,30.0,BOS,AL,-0.2,0.0,0.0,,27.0,2.0,0.0,1.0,0.0,0.0,0.0,2.1,5.0,7.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,14.0,18.0,8.74,3.0,19.3,3.9,7.7,11.6,1.5,
2024,679.0,Trey Wingenter,30.0,CHC,NL,0.1,0.0,0.0,,3.0,5.0,0.0,4.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,28.0,141.0,5.33,1.667,12.0,1.5,3.0,4.5,1.5,
2024,680.0,Connor Gillispie,26.0,CLE,AL,0.2,0.0,0.0,,2.25,3.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,2.0,2.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,32.0,187.0,3.04,1.125,4.5,0.0,5.6,9.0,1.6,
2024,681.0,Nick Hernandez,29.0,HOU,AL,-0.1,0.0,0.0,,7.88,5.0,0.0,2.0,0.0,0.0,0.0,8.0,10.0,7.0,7.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,34.0,53.0,7.54,1.375,11.3,4.5,1.1,11.3,10.0,
2024,682.0,Janson Junk,28.0,2TM,2LG,-0.1,0.0,0.0,,14.63,6.0,0.0,2.0,0.0,0.0,0.0,8.0,22.0,13.0,13.0,3.0,4.0,0.0,8.0,0.0,0.0,1.0,48.0,31.0,5.17,3.25,24.8,3.4,4.5,9.0,2.0,
2024,682.0,Janson Junk,28.0,MIL,NL,-0.1,0.0,0.0,,6.75,5.0,0.0,2.0,0.0,0.0,0.0,8.0,16.0,6.0,6.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,40.0,64.0,5.17,2.25,18.0,2.3,2.3,9.0,4.0,
